Date,Y,XAU_USD,Set,Oil,TenbondTHB,NYSE
16-03-2016,20500,1232.84,1387.01,36.74,1.87,9986.5
17-03-2016,20700,1261.7,1388.09,38.59,1.86,10101.6
18-03-2016,20850,1258.16,1386.46,40.25,1.82,10216.6
21-03-2016,20750,1254.7,1384.72,39.06,1.8,10204.7
22-03-2016,20600,1244.22,1400.95,41.59,1.8,10169.9
23-03-2016,20600,1248.18,1396.24,41.19,1.87,10171.4
24-03-2016,20400,1221.2,1407.36,39.73,1.88,10032.9
28-03-2016,20300,1214.51,1395.69,39.55,1.87,10105.1
29-03-2016,20450,1221.4,1389.04,39.32,1.85,10071.4
30-03-2016,20700,1241.3,1401.08,38.52,1.83,10245.9
31-03-2016,20500,1226.06,1406.85,38.3,1.79,10236.8
01-04-2016,20500,1232.68,1405.07,38.14,1.73,10132.6
04-04-2016,20300,1220.35,1399.59,36.61,1.65,10227.1
05-04-2016,20500,1215.31,1389.75,35.5,1.57,10104.8
07-04-2016,20500,1223.16,1375.19,37.76,1.58,10113
08-04-2016,20600,1240.18,1357.23,37.52,1.615,10108.7
11-04-2016,20750,1239.79,1370.31,39.72,1.675,10154.1
12-04-2016,20800,1259.05,1374.92,40.35,1.735,10114.6
18-04-2016,20550,1234.1,1387.08,38.75,1.725,10315.6
19-04-2016,20450,1232.46,1403.81,40.04,1.73,10463.6
20-04-2016,20700,1251,1416.78,40.8,1.7,10517.1
21-04-2016,20700,1243.49,1425.72,43.97,1.74,10524.5
22-04-2016,20750,1247.44,1425.27,43.42,1.79,10464.2
25-04-2016,20550,1232.1,1410.66,43.75,1.81,10487.8
26-04-2016,20650,1238.57,1408,42.96,1.77,10492.6
27-04-2016,20700,1242.6,1421.8,44.64,1.77,10528.5
28-04-2016,20700,1245.66,1416.35,45.3,1.8,10521.2
29-04-2016,21050,1266.27,1399.15,45.9,1.79,10480.2
03-05-2016,21350,1291.76,1403.53,44.92,1.85,10432.2
04-05-2016,21300,1285.99,1392.58,43.85,1.815,10302.7
09-05-2016,21400,1284.93,1389.78,45,1.81,10300.7
10-05-2016,21100,1264.11,1387.17,43.25,1.77,10323.3
11-05-2016,21200,1265.73,1391.15,44.6,1.8,10391.9
12-05-2016,21250,1277.8,1384.82,46,1.78,10375.9
13-05-2016,21200,1263.61,1400,46.41,1.78,10305.9
16-05-2016,21400,1272.51,1403.24,46.28,1.79,10243.2
17-05-2016,21400,1274.06,1405.3,47.9,1.83,10312.7
18-05-2016,21500,1279.71,1406.95,48.53,1.95,10230
19-05-2016,21300,1258.6,1400.78,47.87,2.1,10189.8
23-05-2016,21200,1251.41,1387.73,48.46,2.1,10238
24-05-2016,21150,1249.21,1381.5,48.08,2.05,10275.8
25-05-2016,20850,1227,1393.95,49.09,2.04,10399.1
26-05-2016,20800,1223.4,1398.68,49.7,2.07,10462.3
27-05-2016,20550,1219.86,1402.37,49.31,2.06,10438
31-05-2016,20550,1206.45,1427.29,49.54,2.17,10479.9
01-06-2016,20600,1216.4,1423.26,48.82,2.3,10385.9
02-06-2016,20550,1213.62,1418.72,48.9,2.31,10424.7
03-06-2016,20450,1211.16,1430.23,49.04,2.27,10477.8
06-06-2016,20800,1242.79,1441.54,48.88,2.16,10508.5
07-06-2016,20800,1245.56,1448.39,49.71,2.15,10554.6
08-06-2016,20800,1244.64,1443.01,50.41,2.09,10620.2
09-06-2016,20950,1262.55,1449.62,51.45,2.09,10581.2
10-06-2016,21150,1269.41,1434.33,50.47,2.06,10501.6
13-06-2016,21250,1274.05,1419.38,48.85,2.03,10400.1
14-06-2016,21350,1283.39,1421.67,48.52,2.063,10310.1
15-06-2016,21500,1285.14,1430.87,47.9,2.04,10294.7
16-06-2016,21650,1293.51,1428.73,47.45,2.12,10237.9
17-06-2016,21450,1279.35,1415.99,45.99,2.11,10343.6
20-06-2016,21450,1285.8,1425.53,48.29,2.12,10456.9
21-06-2016,21500,1288.68,1422.79,49.14,2.11,10481.2
22-06-2016,21200,1268.45,1431.9,50.22,2.1,10507.9
23-06-2016,21100,1264.31,1425.41,49.08,2.14,10573.5
24-06-2016,21400,1253.86,1411.99,50.3,2.18,10335.9
27-06-2016,22200,1326.26,1411.71,47.81,2.03,10084.5
28-06-2016,22100,1324.45,1426.65,46.59,1.95,10073.1
29-06-2016,22050,1312.39,1445.41,48.06,1.91,10254.9
30-06-2016,21950,1317.71,1450.55,49.55,1.98,10374.6
05-07-2016,22350,1351.15,1455.45,49.11,1.93,10452.5
06-07-2016,22750,1356.74,1444.54,46.83,1.94,10356.2
07-07-2016,22800,1363.56,1459.04,47.88,1.91,10461.1
08-07-2016,22600,1359.21,1456.73,45.19,1.94,10414.8
11-07-2016,22800,1368.71,1464.42,45.07,1.91,10606
12-07-2016,22600,1355.16,1473.32,44.58,1.94,10685.6
13-07-2016,22250,1332.4,1481.29,46.58,1.97,10743.2
14-07-2016,22350,1344.01,1479.44,45.14,1.95,10806.2
15-07-2016,22100,1336.31,1492.96,45.52,1.94,10808.9
20-07-2016,22100,1331.81,1500.52,44.59,1.96,10758.6
21-07-2016,21850,1316.31,1511.03,45.65,2.06,10784.7
22-07-2016,22000,1330.94,1502.76,44.6,2.03,10764.3
25-07-2016,21850,1322.59,1508.66,44.2,2.08,10787.6
26-07-2016,21900,1315.59,1513.69,43.07,2.07,10754.9
27-07-2016,21900,1320.04,1510.59,42.66,2.07,10782.3
28-07-2016,22100,1339.38,1516.64,41.93,2.09,10727.9
29-07-2016,22100,1335.75,1527.11,41.12,2.08,10734.1
01-08-2016,22250,1349.88,1531.94,41.35,2.05,10768.8
02-08-2016,22250,1353.47,1508.18,40.08,2.05,10729.1
03-08-2016,22450,1363.65,1496.38,39.7,2.05,10660.9
04-08-2016,22450,1358.41,1509.79,41.16,2.03,10697.2
05-08-2016,22500,1360.72,1515.93,41.84,1.98,10731.8
08-08-2016,22200,1335.18,1538.13,41.99,2.07,10789.9
09-08-2016,22100,1334.85,1545.06,42.83,2.07,10797.4
10-08-2016,22200,1340.95,1552.21,42.74,2.06,10812.3
11-08-2016,22150,1347.26,1548.81,41.48,2.06,10775.1
15-08-2016,22100,1338.08,1539.96,44.74,2.05,10838.3
16-08-2016,22050,1339.69,1552.76,45.59,2.09,10843.4
17-08-2016,22100,1345.7,1535.74,46.37,2.1,10803.7
18-08-2016,22200,1349.05,1536.25,46.9,2.1,10823.8
19-08-2016,22100,1352.91,1548.62,48.33,2.1,10822.5
22-08-2016,22000,1340.83,1537.4,48.4,2.12,10798.1
23-08-2016,21950,1339.34,1532.03,47.39,2.12,10857.9
24-08-2016,21950,1337.88,1541.07,47.59,2.11,10845.2
25-08-2016,21800,1323.75,1550.98,46.8,2.12,10780.7
26-08-2016,21700,1321.89,1546.04,47.37,2.12,10808.4
29-08-2016,21650,1320.47,1551.14,47.22,2.17,10753.5
30-08-2016,21700,1323.2,1548.14,46.98,2.18,10817.3
31-08-2016,21600,1311.25,1545.72,46.24,2.21,10780.2
01-09-2016,21550,1309.12,1549.21,44.85,2.29,10762.5
02-09-2016,21550,1314.13,1539.44,43.55,2.31,10830.5
06-09-2016,21850,1325.37,1493.32,44.15,2.35,10879.6
07-09-2016,22100,1348.67,1500.81,44.85,2.27,10886.5
08-09-2016,22100,1345.11,1488.16,46.12,2.22,10880
09-09-2016,22050,1338.41,1453.6,47.36,2.17,10799.1
12-09-2016,21950,1328.29,1422.78,45.57,2.21,10563.7
13-09-2016,22000,1327.99,1431.52,46.06,2.19,10644.5
14-09-2016,21900,1318.88,1445.14,45,2.24,10533.7
15-09-2016,21900,1322.72,1460.8,43.7,2.22,10501.3
16-09-2016,21750,1313.91,1471.14,43.71,2.32,10554.1
19-09-2016,21750,1310.77,1482.58,43.18,2.28,10533.4
20-09-2016,21750,1312.8,1490.73,43.13,2.27,10608.6
21-09-2016,21700,1315.1,1481.23,44.5,2.28,10605.1
22-09-2016,21900,1335.12,1498.76,45.62,2.26,10769.4
23-09-2016,21900,1337.69,1505.77,46.07,2.2,10793.7
26-09-2016,21950,1337.07,1481.65,44.62,2.22,10675.2
27-09-2016,21900,1337.77,1493.55,45.62,2.19,10600.1
28-09-2016,21750,1326.9,1489.17,44.96,2.18,10665.6
29-09-2016,21750,1322.08,1491.37,47.2,2.18,10742.1
30-09-2016,21750,1320.56,1485.82,47.76,2.19,10679.1
03-10-2016,21650,1318.24,1490.11,48.04,2.15,10721.9
04-10-2016,21550,1312.18,1496.01,48.65,2.16,10705.9
05-10-2016,21000,1269.41,1512.79,49.26,2.15,10666.4
06-10-2016,20950,1267.73,1512.64,49.65,2.21,10664.5
07-10-2016,20800,1255.34,1513.18,50.59,2.25,10680.5
10-10-2016,20900,1257.47,1453.36,49.57,2.24,10671.2
11-10-2016,21000,1259.06,1465.79,51.1,2.26,10656.2
12-10-2016,21050,1253.45,1432.42,50.84,2.3,10546
13-10-2016,21250,1256.14,1387.03,50,2.36,10487.6
14-10-2016,21050,1258.79,1461.42,50.58,2.27,10579.8
17-10-2016,21050,1250.25,1470.54,50.23,2.21,10516.3
18-10-2016,21000,1256.6,1479.41,50.04,2.23,10578.9
19-10-2016,20950,1262.63,1471.78,50.77,2.17,10580.5
20-10-2016,21050,1269.55,1495.1,51.4,2.12,10587.8
21-10-2016,21050,1266.1,1494.61,50.66,2.12,10545.1
25-10-2016,21000,1265.67,1505.82,50.49,2.14,10575.2
26-10-2016,21100,1273.3,1505.99,49.31,2.16,10506
27-10-2016,21050,1267.15,1492.2,49.22,2.12,10561.5
28-10-2016,21150,1268.39,1500.72,49.61,2.18,10495.3
31-10-2016,21150,1278.01,1494.04,48.25,2.21,10476.9
01-11-2016,21150,1277.17,1500.15,46.77,2.16,10508
02-11-2016,21400,1287.9,1502.19,46.32,2.2,10390
03-11-2016,21500,1297.16,1499.14,45.48,2.19,10350.6
04-11-2016,21550,1302.61,1489.4,44.63,2.19,10308.3
07-11-2016,21450,1291.61,1496.06,44.45,2.19,10416.3
08-11-2016,21300,1281.66,1504.49,44.97,2.2,10462.8
09-11-2016,21550,1275.45,1498.81,44.82,2.19,10477.8
10-11-2016,21400,1277.68,1519.17,45.31,2.3,10679
11-11-2016,21100,1259.82,1508.62,44.35,2.35,10644.6
14-11-2016,20500,1227.91,1481.97,43.2,2.4,10660.5
15-11-2016,20600,1220.24,1474.06,43.76,2.59,10680.4
16-11-2016,20650,1228.38,1483.88,45.77,2.56,10705.5
17-11-2016,20600,1225.68,1477.11,45.37,2.65,10717.9
18-11-2016,20400,1216.39,1471.99,44.93,2.64,10725.3
21-11-2016,20450,1208.1,1476.82,45.83,2.65,10753.2
22-11-2016,20500,1214.29,1485.56,48.37,2.67,10793.3
23-11-2016,20450,1212.24,1491.02,47.94,2.64,10772.6
25-11-2016,19900,1184.96,1494.26,47.97,2.67,10854.7
28-11-2016,20150,1183.1,1502.57,45.43,2.67,10857.5
29-11-2016,20100,1193.3,1507.59,46.88,2.67,10798.9
30-11-2016,20150,1188.72,1498.41,45.24,2.67,10872.4
01-12-2016,19800,1173.29,1519.66,49.07,2.67,10860.4
02-12-2016,19900,1171.05,1514.4,51.01,2.74,10829
06-12-2016,19850,1170.18,1506.48,50.97,2.74,10923.6
07-12-2016,19800,1169.64,1515.61,50.93,2.76,10977.4
08-12-2016,19900,1173.65,1524.2,49.88,2.76,11114.3
09-12-2016,19750,1170.48,1531.95,50.92,2.74,11153.1
13-12-2016,19650,1162.45,1528.16,52.51,2.73,11216.8
14-12-2016,19600,1158.39,1531.06,52.45,2.73,11214
15-12-2016,19400,1143.81,1516.2,50.79,2.8,11087.1
16-12-2016,19250,1128.44,1523.47,51.1,2.83,11152.2
19-12-2016,19350,1134.35,1524.15,52.15,2.89,11127
20-12-2016,19400,1139.34,1524.64,52.11,2.9,11145.3
21-12-2016,19400,1132.14,1513.68,53.56,2.9,11170.4
22-12-2016,19350,1131.8,1509.09,52.52,2.87,11127.8
23-12-2016,19350,1128.89,1504.76,52.68,2.88,11111.5
27-12-2016,19400,1134.06,1516.25,53.29,2.93,11153.6
28-12-2016,19500,1139.64,1520.4,53.93,2.9,11148.3
29-12-2016,19600,1142.39,1524.58,53.66,2.8,11071.1
30-12-2016,19700,1158.68,1539.51,53.87,2.73,11094.8
04-01-2017,19750,1159.28,1548.49,52.49,2.7,11186.8
05-01-2017,19900,1163.67,1568.39,53.39,2.7,11243.1
06-01-2017,19950,1180.38,1572.9,53.73,2.7,11235.4
09-01-2017,19950,1172.64,1572.84,53.75,2.78,11209.7
10-01-2017,19950,1181.32,1563.49,51.83,2.74,11181.7
11-01-2017,20050,1187.74,1572.38,50.81,2.74,11181.9
12-01-2017,20050,1191.75,1580.77,52.37,2.73,11213.9
13-01-2017,20050,1195.96,1572.67,53.05,2.71,11218
17-01-2017,20200,1202.8,1573.01,52.55,2.71,11209.7
18-01-2017,20300,1216.56,1569.28,52.52,2.65,11187.3
19-01-2017,20200,1203.92,1559.48,51.39,2.74,11195.8
20-01-2017,20200,1205.16,1553.07,51.45,2.68,11175.5
23-01-2017,20300,1209.43,1567.68,53.33,2.68,11178.4
24-01-2017,20300,1217.4,1573.35,52.86,2.65,11183.6
25-01-2017,20250,1208.79,1584.05,52.95,2.69,11297.4
26-01-2017,20050,1199.93,1596.74,52.96,2.745,11335.7
27-01-2017,19900,1188.78,1590.37,53.74,2.755,11311.3
30-01-2017,19950,1192.85,1589.25,53.15,2.72,11228.4
31-01-2017,20000,1195.38,1586.24,52.6,2.755,11195.5
01-02-2017,20050,1210.89,1575.13,52.76,2.775,11244.8
02-02-2017,20050,1209.53,1577.14,53.57,2.78,11196.1
03-02-2017,20100,1215.89,1573.26,53.68,2.77,11268
06-02-2017,20200,1219.67,1586.79,53.81,2.75,11278.4
07-02-2017,20350,1235.23,1587.76,53.14,2.7,11271.8
08-02-2017,20400,1234.04,1582.54,51.64,2.69,11222.1
09-02-2017,20450,1242.48,1592.91,52.37,2.67,11274.4
10-02-2017,20250,1230.62,1589.68,53.15,2.7,11347.9
14-02-2017,20300,1225.74,1586.38,52.91,2.715,11419.1
15-02-2017,20300,1228.89,1571.86,53,2.71,11469.1
16-02-2017,20350,1233.34,1574.34,53.01,2.68,11519.3
17-02-2017,20400,1239.25,1578.86,53.47,2.685,11468
21-02-2017,20500,1237.03,1578.38,53.48,2.68,11517.9
22-02-2017,20400,1236.22,1567.9,54.26,2.71,11544.2
23-02-2017,20400,1237.79,1569.98,53.91,2.7,11587
24-02-2017,20550,1249.52,1566.64,54.33,2.685,11556.1
27-02-2017,20650,1257.41,1560.58,54.02,2.67,11531.4
28-02-2017,20600,1252.48,1559.48,54.04,2.69,11528.9
01-03-2017,20700,1248.57,1562.03,53.95,2.73,11593.2
02-03-2017,20650,1249.44,1571.28,53.69,2.73,11633.6
03-03-2017,20500,1234.8,1567.06,52.58,2.74,11575.9
06-03-2017,20500,1232.81,1564.41,53.19,2.75,11556.6
07-03-2017,20400,1225.62,1552.44,53.17,2.75,11547.8
08-03-2017,20300,1215.65,1549.29,52.79,2.775,11511.8
09-03-2017,20250,1207.63,1548.23,50.22,2.8,11454.6
10-03-2017,20100,1200.8,1547.91,49.61,2.86,11510.9
13-03-2017,20150,1205.43,1537.08,48.45,2.83,11507.2
14-03-2017,20150,1204.25,1533.5,48.45,2.81,11479
15-03-2017,20100,1199.11,1542.57,48.76,2.81,11490.3
16-03-2017,20350,1219.03,1548.89,49.01,2.77,11619.1
17-03-2017,20350,1227.31,1559.97,48.79,2.78,11614.9
20-03-2017,20300,1229.79,1564.43,48.7,2.78,11582.7
21-03-2017,20250,1233.78,1566,47.93,2.76,11598.6
22-03-2017,20500,1244.15,1561.25,48.16,2.8,11406.6
23-03-2017,20450,1248.86,1571.48,48.15,2.8,11410.5
24-03-2017,20450,1244.88,1569.21,47.67,2.78,11440.9
27-03-2017,20500,1248.01,1573.67,48.12,2.78,11341.3
28-03-2017,20450,1253.82,1573.36,47.89,2.75,11403.7
29-03-2017,20450,1251.64,1575.78,48.47,2.74,11463.7
30-03-2017,20450,1253.1,1576.18,49.6,2.72,11494.9
31-03-2017,20300,1242.83,1582.98,50.32,2.72,11497.8
03-04-2017,20300,1248.4,1578.48,50.69,2.72,11495.3
04-04-2017,20450,1255.46,1580.53,50.24,2.63,11463.8
05-04-2017,20500,1255.73,1584.64,51.18,2.7,11501.6
07-04-2017,20800,1252.11,1580.16,51.7,2.66,11444.3
10-04-2017,20600,1254.26,1580.96,52.31,2.665,11454.1
11-04-2017,20600,1255.23,1582.51,53.13,2.68,11456.2
12-04-2017,20850,1274.51,1584.97,53.4,2.67,11460.2
17-04-2017,20950,1292.96,1585.78,52.97,2.68,11351.7
18-04-2017,20900,1284.94,1579.62,52.75,2.63,11426.8
19-04-2017,20900,1290.21,1573.88,52.36,2.6,11402
20-04-2017,20850,1280.06,1566.7,50.63,2.64,11375.7
21-04-2017,20850,1281.96,1569.9,50.71,2.66,11419.5
24-04-2017,20800,1269.88,1571.16,49.68,2.66,11515
25-04-2017,20750,1276.96,1567.5,49.22,2.71,11573.7
26-04-2017,20650,1264.41,1562.32,49.71,2.76,11594.7
27-04-2017,20700,1268.8,1566.83,49.52,2.75,11601.3
28-04-2017,20750,1264.26,1568.56,49.59,2.73,11579.3
02-05-2017,20600,1256.51,1566.59,49.09,2.745,11554.1
03-05-2017,20550,1256.71,1565.66,48.52,2.74,11527.9
04-05-2017,20400,1238.66,1565.77,47.96,2.75,11544.1
05-05-2017,20200,1227.93,1570.7,45.89,2.775,11554.1
08-05-2017,20250,1225.67,1568,46.69,2.765,11607.3
09-05-2017,20200,1226.12,1570.61,46.92,2.755,11602.4
11-05-2017,20150,1218.74,1562.89,47.81,2.755,11572
12-05-2017,20200,1225.41,1550.12,48.15,2.755,11551.4
15-05-2017,20200,1228.4,1541.56,48.19,2.745,11547.4
16-05-2017,20200,1231.46,1537.36,49.12,2.73,11635
17-05-2017,20300,1237.31,1547.51,48.53,2.71,11523
18-05-2017,20550,1261.56,1544.35,49.25,2.71,11392.9
19-05-2017,20450,1246.67,1547.23,49.67,2.71,11475
22-05-2017,20400,1256.1,1553.67,50.93,2.73,11574.8
23-05-2017,20550,1260.13,1560.84,51.29,2.73,11602.4
24-05-2017,20450,1251.26,1565.77,51.71,2.73,11605.3
25-05-2017,20450,1258.49,1569.07,51.47,2.68,11641.4
26-05-2017,20350,1255.6,1568.66,49,2.66,11625.3
30-05-2017,20500,1267.24,1569.84,50.23,2.66,11607
31-05-2017,20400,1263.05,1572.06,49.88,2.69,11610.9
01-06-2017,20500,1268.89,1562.08,48.84,2.67,11616.2
02-06-2017,20450,1266.11,1565.09,48.26,2.65,11702.1
05-06-2017,20600,1279.34,1572.5,47.71,2.565,11700.5
06-06-2017,20650,1280.26,1568.18,47.4,2.585,11661.9
07-06-2017,20800,1294.39,1571.14,47.98,2.555,11677.8
08-06-2017,20750,1287.45,1567.76,45.85,2.56,11664.5
09-06-2017,20600,1279.29,1571.12,45.71,2.52,11678.9
12-06-2017,20500,1267.42,1566.85,45.8,2.54,11749.4
13-06-2017,20450,1264.75,1565.41,46.22,2.55,11770.1
14-06-2017,20400,1266.28,1574.09,46.13,2.51,11810.9
15-06-2017,20100,1260.7,1575.28,44.9,2.46,11703.2
16-06-2017,20200,1254.36,1576.77,44.46,2.45,11745.3
19-06-2017,20150,1254,1579.74,44.89,2.46,11801.8
20-06-2017,20100,1244.04,1583.74,44.33,2.49,11801.2
21-06-2017,20100,1243.16,1577.29,43.61,2.51,11742.5
22-06-2017,20200,1245.55,1578.26,42.72,2.44,11704.1
23-06-2017,20200,1250,1582.93,42.99,2.43,11716.6
26-06-2017,20200,1258.13,1585.84,43.38,2.41,11761.5
27-06-2017,20050,1243.65,1589.47,43.65,2.42,11765.8
28-06-2017,20150,1247.37,1586.51,43.89,2.43,11771.1
29-06-2017,20150,1249.18,1586.91,45.12,2.46,11835.5
30-06-2017,20100,1244.82,1578.19,45.16,2.52,11777.6
03-07-2017,20000,1241.46,1577.18,46.51,2.51,11801.5
05-07-2017,19800,1223.55,1575.78,47.25,2.47,11826.2
06-07-2017,19800,1227.06,1575.15,45.87,2.5,11766.1
07-07-2017,19750,1224.39,1567.7,45.56,2.52,11713.7
11-07-2017,19650,1214.59,1570.3,44.76,2.56,11748.2
12-07-2017,19650,1217.95,1572.43,45.9,2.53,11794.4
13-07-2017,19700,1220.21,1581.43,45.62,2.49,11832.8
14-07-2017,19600,1216.63,1581.45,46.26,2.52,11844
17-07-2017,19700,1228.6,1581.45,46.89,2.505,11894.7
18-07-2017,19700,1233.84,1575.35,46.17,2.5,11878.8
19-07-2017,19800,1242.58,1574.71,46.48,2.485,11894.3
20-07-2017,19750,1241.03,1577.52,47.27,2.49,11956.3
21-07-2017,19800,1244.16,1576.9,47.02,2.495,11944.5
24-07-2017,19850,1255.66,1574.45,45.78,2.48,11918.5
25-07-2017,19850,1254.77,1578.64,46.63,2.46,11973.1
26-07-2017,19850,1250,1583.52,48.64,2.51,11983.8
27-07-2017,19900,1260.5,1584.74,48.79,2.49,11977.9
31-07-2017,20000,1270.16,1582.22,49.97,2.49,11976.2
01-08-2017,20050,1268.8,1573.92,50.3,2.435,12006.7
02-08-2017,20000,1268.8,1580.27,49,2.4,11979.1
03-08-2017,19950,1266.46,1580.24,49.74,2.39,11968.5
04-08-2017,20000,1269.01,1580.4,49.12,2.37,11982
07-08-2017,19900,1259.03,1579.32,49.72,2.37,11983.7
08-08-2017,19900,1257.61,1575.37,49.31,2.38,11987.8
09-08-2017,19950,1261.41,1577.95,49,2.36,11906.6
10-08-2017,20050,1277.56,1571.83,49.68,2.33,11889.3
11-08-2017,20200,1286.45,1567.44,48.52,2.39,11754.4
15-08-2017,20100,1282.36,1567.41,47.49,2.4,11861.2
16-08-2017,20100,1271.87,1566.83,47.72,2.45,11868.2
17-08-2017,20250,1283.61,1568.89,46.8,2.405,11839.9
18-08-2017,20250,1288.2,1567.17,46.93,2.4,11702
21-08-2017,20250,1283.6,1568.89,48.72,2.39,11700.1
22-08-2017,20300,1291.18,1571.78,47.45,2.42,11743.4
23-08-2017,20250,1285.56,1574.9,47.64,2.44,11770.6
24-08-2017,20350,1289.98,1575.55,48.36,2.41,11806.9
25-08-2017,20350,1285.91,1576.42,47.62,2.44,11804.9
28-08-2017,20350,1292.76,1579.09,47.89,2.4,11831
29-08-2017,20700,1317.75,1586.68,46.86,2.38,11733.8
30-08-2017,20650,1309.26,1617.83,46.31,2.37,11783.4
31-08-2017,20500,1308.8,1611.53,45.95,2.39,11833.9
01-09-2017,20700,1321.8,1621.4,47.08,2.34,11898
05-09-2017,20950,1335.07,1620.7,47.28,2.3,11894.9
06-09-2017,21000,1339.55,1620.86,48.59,2.28,11859.3
07-09-2017,20950,1334.27,1623.97,49.14,2.28,11896.8
08-09-2017,21100,1348.83,1638.81,49.09,2.26,11874
11-09-2017,21000,1337.45,1637.67,47.58,2.24,11943.5
12-09-2017,20850,1327.86,1641.5,48.12,2.255,12029.8
13-09-2017,20850,1331.95,1648.04,48.34,2.315,12049.7
14-09-2017,20750,1323.56,1646.37,49.31,2.35,12042.5
15-09-2017,20850,1329.83,1659.88,49.72,2.34,12065.3
18-09-2017,20700,1320.5,1663.34,49.85,2.34,12094.8
19-09-2017,20500,1307.3,1673.13,49.91,2.36,12126.2
20-09-2017,20550,1310.94,1671.96,49.84,2.35,12137.5
21-09-2017,20450,1301.02,1671.29,50.72,2.34,12140.2
22-09-2017,20350,1291.3,1666.42,50.73,2.31,12134.5
25-09-2017,20300,1297.67,1660.55,50.68,2.27,12144.1
26-09-2017,20550,1309.9,1671.81,52.12,2.22,12142.1
27-09-2017,20450,1293.61,1671.15,52.4,2.29,12154.5
28-09-2017,20300,1281.11,1672.62,52.35,2.29,12147.6
29-09-2017,20350,1286.91,1666.3,51.94,2.34,12179.3
02-10-2017,20200,1279.5,1677.22,51.84,2.32,12209.2
03-10-2017,20200,1270.71,1691.73,50.92,2.36,12274.7
04-10-2017,20150,1271.64,1693.92,50.5,2.31,12298.1
05-10-2017,20150,1275.16,1689.91,50.2,2.31,12307.7
06-10-2017,20150,1269.09,1696.24,51.11,2.3,12314.6
09-10-2017,20250,1275.45,1698.73,49.65,2.31,12328.2
10-10-2017,20350,1284.35,1694.53,49.87,2.32,12329.6
11-10-2017,20300,1287.91,1714.73,51.24,2.29,12347.2
12-10-2017,20300,1292.01,1718.06,51.29,2.245,12342.1
16-10-2017,20400,1303.88,1719.67,51.7,2.24,12366
17-10-2017,20300,1295.32,1726.29,52.2,2.25,12355.2
18-10-2017,20250,1285.18,1723.43,52.17,2.26,12371.3
19-10-2017,20100,1281.25,1707.7,52.26,2.26,12336.1
20-10-2017,20200,1289.57,1673.51,51.59,2.29,12408
24-10-2017,20150,1282.01,1694.33,52.08,2.29,12406
25-10-2017,20100,1276.85,1708.37,52.75,2.32,12406.2
27-10-2017,20050,1268.07,1712.33,53.01,2.33,12339.6
30-10-2017,20050,1273.59,1720.12,54.35,2.38,12349.4
31-10-2017,20100,1276.29,1721.02,54.29,2.38,12333.8
01-11-2017,20000,1270.88,1728.8,54.86,2.38,12383.9
02-11-2017,20100,1274.91,1714.62,54.52,2.34,12359.3
03-11-2017,20050,1276.8,1707.02,54.92,2.32,12361
06-11-2017,20000,1269.49,1703.17,56.2,2.31,12373.1
07-11-2017,20100,1281.82,1716.26,57.49,2.3,12398.8
08-11-2017,20050,1275.85,1714.3,57.22,2.31,12361.2
09-11-2017,20100,1281.62,1718.02,57.07,2.32,12326.3
10-11-2017,20150,1285.21,1702.92,57.26,2.34,12324.4
13-11-2017,20050,1275.16,1686.89,57.16,2.38,12281.2
14-11-2017,20050,1278.17,1688.96,56.96,2.385,12316.8
15-11-2017,20050,1281,1700.05,55.25,2.385,12222.1
16-11-2017,20000,1278.47,1692.79,55.51,2.38,12258.8
17-11-2017,20000,1278.44,1701.48,55.46,2.39,12281.3
20-11-2017,20100,1292.68,1715.02,56.8,2.39,12306.7
21-11-2017,19950,1276.7,1716.74,56.51,2.38,12352.6
22-11-2017,19900,1280.38,1715.29,57.26,2.38,12406.1
24-11-2017,20000,1291.51,1707.8,58.01,2.4,12423.7
27-11-2017,20000,1288.57,1693.99,58.92,2.42,12421.3
28-11-2017,20050,1294.85,1696.06,57.99,2.41,12412.1
29-11-2017,20000,1293.9,1710.33,57.84,2.37,12529.5
30-11-2017,19850,1283.88,1702.54,57.45,2.35,12596.4
01-12-2017,19800,1274.29,1704.2,57.38,2.41,12636.7
04-12-2017,19800,1272.93,1704.7,58.44,2.39,12685.8
06-12-2017,19600,1266.62,1694.96,57.53,2.385,12550.2
07-12-2017,19600,1264.26,1693.81,56.09,2.37,12517.7
08-12-2017,19350,1247.34,1706.69,56.7,2.385,12605
12-12-2017,19300,1242.25,1709.54,58.11,2.41,12680.7
13-12-2017,19250,1243.88,1704.01,57.43,2.44,12709.1
14-12-2017,19400,1255.54,1709.52,56.67,2.44,12706.8
15-12-2017,19350,1252.83,1713.26,57.19,2.425,12650.1
18-12-2017,19300,1253.79,1720.41,57.4,2.42,12760.5
19-12-2017,19500,1261.7,1727.22,57.34,2.43,12803.2
20-12-2017,19500,1261.69,1734.45,57.68,2.42,12782.6
21-12-2017,19550,1265.62,1739.54,58.05,2.43,12771.2
22-12-2017,19650,1267.12,1739.06,58.22,2.41,12804
26-12-2017,19850,1274.91,1751.05,58.48,2.4,12794.1
27-12-2017,19950,1283.64,1756.16,59.83,2.39,12808.9
28-12-2017,20000,1287.31,1755.55,59.58,2.37,12839.5
29-12-2017,20050,1294.85,1747.58,59.94,2.36,12878.4
03-01-2018,20050,1318.16,1759.61,60.37,2.355,12910.6
04-01-2018,20050,1312.53,1786.64,61.83,2.36,12999.5
