Date,Y_Date,Y
08-11-2020,04-03-2021,24700.0
13-08-2020,05-03-2021,24500.0
14-08-2020,08-03-2021,24800.0
17-08-2020,09-03-2021,24700.0
18-08-2020,10-03-2021,24950.0
19-08-2020,11-03-2021,25100.0
20-08-2020,12-03-2021,24950.0
21-08-2020,15-03-2021,25150.0
24-08-2020,16-03-2021,25200.0
25-08-2020,17-03-2021,25250.0
26-08-2020,18-03-2021,25450.0
27-08-2020,19-03-2021,25350.0
28-08-2020,22-03-2021,25400.0
31-08-2020,23-03-2021,25400.0
09-01-2020,24-03-2021,25400.0
09-02-2020,25-03-2021,25500.0
09-03-2020,26-03-2021,25550.0
09-08-2020,29-03-2021,25550.0
09-09-2020,30-03-2021,25300.0
09-10-2020,31-03-2021,25000.0
09-11-2020,01-04-2021,25300.0
14-09-2020,05-04-2021,25600.0
15-09-2020,07-04-2021,25750.0
16-09-2020,08-04-2021,25800.0
17-09-2020,09-04-2021,26100.0
18-09-2020,12-04-2021,25950.0
21-09-2020,16-04-2021,26050.0
22-09-2020,19-04-2021,26250.0
23-09-2020,20-04-2021,26150.0
24-09-2020,21-04-2021,26400.0
25-09-2020,22-04-2021,26600.0
28-09-2020,23-04-2021,26600.0
29-09-2020,26-04-2021,26450.0
30-09-2020,27-04-2021,26450.0
10-01-2020,28-04-2021,26350.0
10-02-2020,29-04-2021,26450.0
10-05-2020,30-04-2021,26150.0
10-06-2020,05-05-2021,26300.0
10-07-2020,06-05-2021,26350.0
10-08-2020,07-05-2021,26800.0
10-09-2020,10-05-2021,26950.0
10-12-2020,11-05-2021,27000.0
14-10-2020,12-05-2021,27050.0
15-10-2020,13-05-2021,27000.0
16-10-2020,14-05-2021,27050.0
19-10-2020,17-05-2021,27500.0
20-10-2020,18-05-2021,27800.0
21-10-2020,19-05-2021,27800.0
22-10-2020,20-05-2021,27800.0
26-10-2020,21-05-2021,27800.0
27-10-2020,24-05-2021,28000.0
28-10-2020,25-05-2021,27800.0
29-10-2020,27-05-2021,28050.0
30-10-2020,28-05-2021,28050.0
11-02-2020,31-05-2021,28200.0
11-03-2020,01-06-2021,28200.0
11-04-2020,02-06-2021,28000.0
11-05-2020,04-06-2021,27600.0
11-06-2020,07-06-2021,27850.0
11-09-2020,08-06-2021,28000.0
11-10-2020,09-06-2021,27900.0
11-11-2020,10-06-2021,27800.0
11-12-2020,11-06-2021,27950.0
13-11-2020,14-06-2021,27550.0
16-11-2020,15-06-2021,27450.0
17-11-2020,16-06-2021,27400.0
18-11-2020,17-06-2021,27100.0
19-11-2020,18-06-2021,26550.0
20-11-2020,21-06-2021,26500.0
23-11-2020,22-06-2021,26750.0
24-11-2020,23-06-2021,26800.0
25-11-2020,24-06-2021,26850.0
27-11-2020,25-06-2021,26800.0
30-11-2020,28-06-2021,26850.0
12-01-2020,29-06-2021,26950.0
12-02-2020,30-06-2021,26800.0
12-03-2020,01-07-2021,26850.0
12-04-2020,02-07-2021,27050.0
12-08-2020,05-07-2021,27150.0
12-09-2020,06-07-2021,27350.0
14-12-2020,07-07-2021,27550.0
15-12-2020,08-07-2021,27600.0
16-12-2020,09-07-2021,27900.0
17-12-2020,12-07-2021,27900.0
18-12-2020,13-07-2021,27950.0
21-12-2020,14-07-2021,27950.0
22-12-2020,15-07-2021,28200.0
23-12-2020,16-07-2021,28300.0
24-12-2020,19-07-2021,28200.0
28-12-2020,20-07-2021,28200.0
29-12-2020,21-07-2021,28100.0
30-12-2020,22-07-2021,28000.0
01-04-2021,23-07-2021,28100.0
01-05-2021,27-07-2021,28000.0
01-06-2021,29-07-2021,28250.0
01-07-2021,30-07-2021,28400.0
01-08-2021,02-08-2021,28300.0
01-11-2021,03-08-2021,28250.0
01-12-2021,04-08-2021,28350.0
13-01-2021,05-08-2021,28350.0
14-01-2021,06-08-2021,28450.0
15-01-2021,09-08-2021,27550.0
19-01-2021,10-08-2021,27550.0
20-01-2021,11-08-2021,27400.0
21-01-2021,13-08-2021,27550.0
22-01-2021,16-08-2021,28050.0
25-01-2021,17-08-2021,28250.0
26-01-2021,18-08-2021,28100.0
27-01-2021,19-08-2021,28150.0
28-01-2021,20-08-2021,28150.0
29-01-2021,23-08-2021,28150.0
02-01-2021,24-08-2021,28300.0
02-02-2021,25-08-2021,28050.0
02-03-2021,26-08-2021,27800.0
02-04-2021,27-08-2021,27850.0
02-05-2021,30-08-2021,28000.0
02-08-2021,31-08-2021,27850.0
02-09-2021,01-09-2021,27800.0
02-10-2021,03-09-2021,27900.0
02-11-2021,06-09-2021,28100.0
16-02-2021,07-09-2021,28100.0
17-02-2021,08-09-2021,27950.0
18-02-2021,09-09-2021,27750.0
19-02-2021,10-09-2021,27850.0
22-02-2021,13-09-2021,27750.0
23-02-2021,14-09-2021,27900.0
24-02-2021,15-09-2021,28150.0
25-02-2021,16-09-2021,28000.0
03-01-2021,17-09-2021,27650.0
03-02-2021,20-09-2021,27650.0
03-03-2021,21-09-2021,27900.0
03-04-2021,22-09-2021,28150.0
03-05-2021,23-09-2021,28050.0
03-08-2021,27-09-2021,27800.0
03-09-2021,28-09-2021,27900.0
03-10-2021,29-09-2021,27900.0
03-11-2021,30-09-2021,27850.0
03-12-2021,01-10-2021,28000.0
15-03-2021,04-10-2021,28050.0
16-03-2021,05-10-2021,28250.0
17-03-2021,06-10-2021,28200.0
18-03-2021,07-10-2021,28200.0
19-03-2021,08-10-2021,28200.0
22-03-2021,12-10-2021,27900.0
23-03-2021,15-10-2021,28250.0
24-03-2021,19-10-2021,28000.0
25-03-2021,20-10-2021,28050.0
26-03-2021,21-10-2021,28250.0
29-03-2021,25-10-2021,28300.0
30-03-2021,26-10-2021,28250.0
31-03-2021,27-10-2021,28150.0
04-01-2021,29-10-2021,28250.0
04-05-2021,01-11-2021,28200.0
04-07-2021,03-11-2021,28200.0
04-08-2021,04-11-2021,28050.0
04-09-2021,05-11-2021,28350.0
04-12-2021,08-11-2021,28500.0
16-04-2021,09-11-2021,28350.0
19-04-2021,11-11-2021,28700.0
20-04-2021,16-11-2021,28900.0
21-04-2021,17-11-2021,28800.0
22-04-2021,18-11-2021,28850.0
23-04-2021,22-11-2021,28750.0
26-04-2021,23-11-2021,28350.0
27-04-2021,24-11-2021,28250.0
28-04-2021,29-11-2021,28650.0
29-04-2021,30-11-2021,28500.0
30-04-2021,01-12-2021,28400.0
05-05-2021,03-12-2021,28500.0
05-06-2021,08-12-2021,28400.0
05-07-2021,15-12-2021,28100.0
05-10-2021,16-12-2021,28200.0
05-11-2021,20-12-2021,28550.0
05-12-2021,22-12-2021,28600.0
13-05-2021,23-12-2021,28700.0
14-05-2021,29-12-2021,28700.0
17-05-2021,04-01-2022,28500.0
18-05-2021,07-01-2022,28500.0
19-05-2021,10-01-2022,28650.0
20-05-2021,12-01-2022,28700.0
21-05-2021,13-01-2022,28750.0
24-05-2021,14-01-2022,28650.0
25-05-2021,18-01-2022,28450.0
27-05-2021,21-01-2022,28700.0
28-05-2021,25-01-2022,28750.0
06-01-2021,27-01-2022,28550.0
06-02-2021,10-02-2022,28400.0
06-04-2021,21-02-2022,28850.0
06-07-2021,01-03-2022,29400.0
06-08-2021,03-03-2022,29700.0
06-09-2021,07-03-2022,30700.0
06-10-2021,31-03-2022,30400.0
06-11-2021,05-04-2022,30600.0
14-06-2021,28-04-2022,30700.0
15-06-2021,10-05-2022,30450.0
16-06-2021,11-05-2022,30200.0
17-06-2021,12-05-2022,30500.0
18-06-2021,17-05-2022,29950.0
21-06-2021,24-05-2022,30000.0
22-06-2021,25-05-2022,30150.0
23-06-2021,08-06-2022,30200.0
24-06-2021,13-06-2022,30650.0
25-06-2021,14-06-2022,30250.0
28-06-2021,15-06-2022,30200.0
29-06-2021,16-06-2022,30300.0
30-06-2021,23-06-2022,30750.0
07-01-2021,27-06-2022,30750.0
07-02-2021,29-06-2022,30250.0
07-06-2021,30-06-2022,30400.0
07-07-2021,05-07-2022,30550.0
07-08-2021,14-07-2022,29750.0
07-09-2021,18-07-2022,29700.0
07-12-2021,25-07-2022,29950.0
13-07-2021,26-07-2022,29950.0
14-07-2021,01-08-2022,30300.0
15-07-2021,02-08-2022,30350.0
16-07-2021,04-08-2022,30300.0
19-07-2021,09-08-2022,30000.0
20-07-2021,10-08-2022,30050.0
21-07-2021,15-08-2022,30100.0
22-07-2021,16-08-2022,29950.0
23-07-2021,22-08-2022,29700.0
27-07-2021,23-08-2022,29800.0
29-07-2021,25-08-2022,29850.0
30-07-2021,29-08-2022,29800.0
08-02-2021,30-08-2022,29900.0
08-03-2021,31-08-2022,29850.0
08-04-2021,14-09-2022,29600.0
08-05-2021,20-09-2022,29300.0
08-06-2021,21-09-2022,29300.0
08-09-2021,26-09-2022,29400.0
08-10-2021,03-10-2022,29850.0
08-11-2021,04-10-2022,30350.0
13-08-2021,11-10-2022,30050.0
16-08-2021,12-10-2022,30100.0
17-08-2021,01-11-2022,29550.0
18-08-2021,09-11-2022,29800.0
19-08-2021,16-11-2022,29950.0
20-08-2021,21-11-2022,29800.0
23-08-2021,23-11-2022,29800.0
24-08-2021,29-11-2022,29550.0
25-08-2021,06-12-2022,29450.0
26-08-2021,07-12-2022,29500.0
27-08-2021,14-12-2022,29650.0
30-08-2021,19-12-2022,29550.0
31-08-2021,21-12-2022,29800.0
09-01-2021,22-12-2022,29800.0
09-03-2021,27-12-2022,29600.0
09-07-2021,28-12-2022,29750.0
09-08-2021,29-12-2022,29700.0
09-09-2021,09-01-2023,29800.0
09-10-2021,11-01-2023,29800.0
13-09-2021,12-01-2023,29750.0
14-09-2021,19-01-2023,29850.0
15-09-2021,23-01-2023,29900.0
16-09-2021,24-01-2023,29950.0
17-09-2021,31-01-2023,29900.0
20-09-2021,02-02-2023,30200.0
21-09-2021,13-02-2023,29750.0
22-09-2021,16-02-2023,29800.0
23-09-2021,21-02-2023,30050.0
27-09-2021,22-02-2023,30100.0
28-09-2021,08-03-2023,30150.0
29-09-2021,09-03-2023,30150.0
30-09-2021,23-03-2023,31850.0
10-01-2021,27-03-2023,32050.0
10-04-2021,29-03-2023,31900.0
10-05-2021,03-04-2023,31850.0
10-06-2021,19-04-2023,32600.0
10-07-2021,27-04-2023,32250.0
10-08-2021,03-05-2023,32150.0
10-12-2021,08-05-2023,32450.0
15-10-2021,11-05-2023,32400.0
19-10-2021,17-05-2023,32250.0
20-10-2021,22-05-2023,32200.0
21-10-2021,23-05-2023,32150.0
25-10-2021,01-06-2023,32250.0
26-10-2021,07-06-2023,32300.0
27-10-2021,13-06-2023,32100.0
29-10-2021,22-06-2023,31900.0
11-01-2021,27-06-2023,32150.0
11-03-2021,05-07-2023,31900.0
11-04-2021,06-07-2023,31850.0
11-05-2021,17-07-2023,32050.0
11-08-2021,20-07-2023,31850.0
11-09-2021,26-07-2023,32050.0
11-11-2021,27-07-2023,32000.0
16-11-2021,07-08-2023,31850.0
17-11-2021,08-08-2023,31950.0
18-11-2021,16-08-2023,31950.0
22-11-2021,24-08-2023,31750.0
23-11-2021,29-08-2023,32000.0
24-11-2021,11-09-2023,32300.0
29-11-2021,12-09-2023,32350.0
30-11-2021,13-09-2023,32300.0
12-01-2021,14-09-2023,32300.0
12-03-2021,18-09-2023,32500.0
12-08-2021,19-09-2023,32600.0
15-12-2021,20-09-2023,32950.0
16-12-2021,21-09-2023,32950.0
20-12-2021,25-09-2023,32800.0
22-12-2021,26-09-2023,32900.0
23-12-2021,27-09-2023,32850.0
29-12-2021,28-09-2023,32600.0
01-04-2022,03-10-2023,31900.0
01-07-2022,04-10-2023,32000.0
01-10-2022,05-10-2023,31950.0
01-12-2022,09-10-2023,32450.0
13-01-2022,10-10-2023,32550.0
14-01-2022,11-10-2023,32250.0
18-01-2022,12-10-2023,32300.0
21-01-2022,16-10-2023,32950.0
25-01-2022,17-10-2023,32950.0
27-01-2022,18-10-2023,33250.0
02-10-2022,19-10-2023,33600.0
03-01-2022,24-10-2023,33900.0
03-03-2022,25-10-2023,33750.0
03-07-2022,26-10-2023,34100.0
31-03-2022,30-10-2023,34150.0
04-05-2022,31-10-2023,34000.0
22-04-2022,01-11-2023,34000.0
28-04-2022,02-11-2023,33850.0
05-10-2022,06-11-2023,33500.0
05-11-2022,07-11-2023,33300.0
05-12-2022,08-11-2023,33100.0
13-05-2022,09-11-2023,32800.0
17-05-2022,14-11-2023,33200.0
20-05-2022,15-11-2023,33050.0
24-05-2022,16-11-2023,33100.0
25-05-2022,20-11-2023,32950.0
06-08-2022,21-11-2023,33050.0
06-10-2022,22-11-2023,33300.0
13-06-2022,27-11-2023,33550.0
14-06-2022,28-11-2023,33350.0
15-06-2022,29-11-2023,33550.0
16-06-2022,30-11-2023,33750.0
23-06-2022,06-12-2023,33700.0
27-06-2022,07-12-2023,33800.0
29-06-2022,12-12-2023,33500.0
30-06-2022,13-12-2023,33550.0
07-01-2022,14-12-2023,33800.0
07-05-2022,19-12-2023,33550.0
14-07-2022,26-12-2023,33800.0
15-07-2022,27-12-2023,33750.0
18-07-2022,28-12-2023,33800.0
25-07-2022,,
26-07-2022,,
08-01-2022,,
08-02-2022,,
08-04-2022,,
08-09-2022,,
08-10-2022,,
15-08-2022,,
16-08-2022,,
22-08-2022,,
23-08-2022,,
25-08-2022,,
29-08-2022,,
30-08-2022,,
31-08-2022,,
14-09-2022,,
20-09-2022,,
21-09-2022,,
26-09-2022,,
30-09-2022,,
10-03-2022,,
10-04-2022,,
10-11-2022,,
10-12-2022,,
11-01-2022,,
11-04-2022,,
11-09-2022,,
16-11-2022,,
21-11-2022,,
23-11-2022,,
25-11-2022,,
29-11-2022,,
12-02-2022,,
12-06-2022,,
12-07-2022,,
12-09-2022,,
14-12-2022,,
16-12-2022,,
19-12-2022,,
21-12-2022,,
22-12-2022,,
23-12-2022,,
27-12-2022,,
28-12-2022,,
29-12-2022,,
01-06-2023,,
01-09-2023,,
01-11-2023,,
01-12-2023,,
13-01-2023,,
19-01-2023,,
23-01-2023,,
24-01-2023,,
31-01-2023,,
02-02-2023,,
13-02-2023,,
16-02-2023,,
21-02-2023,,
22-02-2023,,
03-08-2023,,
03-09-2023,,
03-10-2023,,
17-03-2023,,
23-03-2023,,
27-03-2023,,
29-03-2023,,
31-03-2023,,
04-03-2023,,
19-04-2023,,
27-04-2023,,
05-03-2023,,
05-08-2023,,
05-11-2023,,
05-12-2023,,
17-05-2023,,
19-05-2023,,
22-05-2023,,
23-05-2023,,
06-01-2023,,
06-07-2023,,
13-06-2023,,
22-06-2023,,
27-06-2023,,
07-05-2023,,
07-06-2023,,
17-07-2023,,
20-07-2023,,
26-07-2023,,
27-07-2023,,
08-04-2023,,
08-07-2023,,
08-08-2023,,
16-08-2023,,
24-08-2023,,
29-08-2023,,
09-01-2023,,
09-11-2023,,
09-12-2023,,
13-09-2023,,
14-09-2023,,
18-09-2023,,
19-09-2023,,
20-09-2023,,
21-09-2023,,
22-09-2023,,
25-09-2023,,
26-09-2023,,
27-09-2023,,
28-09-2023,,
29-09-2023,,
10-03-2023,,
10-04-2023,,
10-05-2023,,
10-06-2023,,
10-09-2023,,
10-10-2023,,
10-11-2023,,
10-12-2023,,
16-10-2023,,
17-10-2023,,
18-10-2023,,
19-10-2023,,
24-10-2023,,
25-10-2023,,
26-10-2023,,
27-10-2023,,
30-10-2023,,
31-10-2023,,
11-01-2023,,
11-02-2023,,
11-03-2023,,
11-06-2023,,
11-07-2023,,
11-08-2023,,
11-09-2023,,
11-10-2023,,
14-11-2023,,
15-11-2023,,
16-11-2023,,
17-11-2023,,
20-11-2023,,
21-11-2023,,
22-11-2023,,
24-11-2023,,
27-11-2023,,
28-11-2023,,
29-11-2023,,
30-11-2023,,
12-06-2023,,
12-07-2023,,
12-08-2023,,
12-12-2023,,
13-12-2023,,
14-12-2023,,
15-12-2023,,
19-12-2023,,
22-12-2023,,
26-12-2023,,
27-12-2023,,
28-12-2023,,
