Y_Date,Y
11-11-2020,27000
12-11-2020,26800
13-11-2020,26950
16-11-2020,27100
17-11-2020,27000
18-11-2020,26900
19-11-2020,26900
20-11-2020,26800
23-11-2020,26850
24-11-2020,26350
25-11-2020,26050
26-11-2020,26000
27-11-2020,26000
30-11-2020,25600
01-12-2020,25550
02-12-2020,25950
03-12-2020,26150
04-12-2020,26250
08-12-2020,26600
09-12-2020,26550
14-12-2020,26200
15-12-2020,26100
16-12-2020,26350
17-12-2020,26450
18-12-2020,26550
21-12-2020,26900
22-12-2020,26800
23-12-2020,26650
24-12-2020,26850
28-12-2020,27000
29-12-2020,26750
30-12-2020,26750
04-01-2021,27150
05-01-2021,27400
06-01-2021,27600
07-01-2021,27200
08-01-2021,27250
11-01-2021,26150
12-01-2021,26400
13-01-2021,26450
14-01-2021,26250
15-01-2021,26300
18-01-2021,26050
19-01-2021,26250
20-01-2021,26250
21-01-2021,26500
22-01-2021,26450
25-01-2021,26350
26-01-2021,26350
27-01-2021,26200
28-01-2021,26150
29-01-2021,26200
01-02-2021,26250
02-02-2021,26400
03-02-2021,26200
04-02-2021,26000
05-02-2021,25650
08-02-2021,25800
09-02-2021,26050
10-02-2021,26050
11-02-2021,26050
15-02-2021,25850
16-02-2021,25800
17-02-2021,25500
18-02-2021,25500
19-02-2021,25200
22-02-2021,25400
23-02-2021,25700
24-02-2021,25750
25-02-2021,25600
01-03-2021,25200
02-03-2021,24650
03-03-2021,24900
04-03-2021,24700
05-03-2021,24500
08-03-2021,24800
09-03-2021,24700
10-03-2021,24950
11-03-2021,25100
12-03-2021,24950
15-03-2021,25150
16-03-2021,25200
17-03-2021,25250
18-03-2021,25450
19-03-2021,25350
22-03-2021,25400
23-03-2021,25400
24-03-2021,25400
25-03-2021,25500
26-03-2021,25550
29-03-2021,25550
30-03-2021,25300
31-03-2021,25000
01-04-2021,25300
05-04-2021,25600
07-04-2021,25750
08-04-2021,25800
09-04-2021,26100
12-04-2021,25950
16-04-2021,26050
19-04-2021,26250
20-04-2021,26150
21-04-2021,26400
22-04-2021,26600
23-04-2021,26600
26-04-2021,26450
27-04-2021,26450
28-04-2021,26350
29-04-2021,26450
30-04-2021,26150
05-05-2021,26300
06-05-2021,26350
07-05-2021,26800
10-05-2021,26950
11-05-2021,27000
12-05-2021,27050
13-05-2021,27000
14-05-2021,27050
17-05-2021,27500
18-05-2021,27800
19-05-2021,27800
20-05-2021,27800
21-05-2021,27800
24-05-2021,28000
25-05-2021,27800
27-05-2021,28050
28-05-2021,28050
31-05-2021,28200
01-06-2021,28200
02-06-2021,28000
04-06-2021,27600
07-06-2021,27850
08-06-2021,28000
09-06-2021,27900
10-06-2021,27800
11-06-2021,27950
14-06-2021,27550
15-06-2021,27450
16-06-2021,27400
17-06-2021,27100
18-06-2021,26550
21-06-2021,26500
22-06-2021,26750
23-06-2021,26800
24-06-2021,26850
25-06-2021,26800
28-06-2021,26850
29-06-2021,26950
30-06-2021,26800
01-07-2021,26850
02-07-2021,27050
05-07-2021,27150
06-07-2021,27350
07-07-2021,27550
08-07-2021,27600
09-07-2021,27900
12-07-2021,27900
13-07-2021,27950
14-07-2021,27950
15-07-2021,28200
16-07-2021,28300
19-07-2021,28200
20-07-2021,28200
21-07-2021,28100
22-07-2021,28000
23-07-2021,28100
27-07-2021,28000
29-07-2021,28250
30-07-2021,28400
02-08-2021,28300
03-08-2021,28250
04-08-2021,28350
05-08-2021,28350
06-08-2021,28450
09-08-2021,27550
10-08-2021,27550
11-08-2021,27400
13-08-2021,27550
16-08-2021,28050
17-08-2021,28250
18-08-2021,28100
19-08-2021,28150
20-08-2021,28150
23-08-2021,28150
24-08-2021,28300
25-08-2021,28050
26-08-2021,27800
27-08-2021,27850
30-08-2021,28000
31-08-2021,27850
01-09-2021,27800
03-09-2021,27900
06-09-2021,28100
07-09-2021,28100
08-09-2021,27950
09-09-2021,27750
10-09-2021,27850
13-09-2021,27750
14-09-2021,27900
15-09-2021,28150
16-09-2021,28000
17-09-2021,27650
20-09-2021,27650
21-09-2021,27900
22-09-2021,28150
23-09-2021,28050
27-09-2021,27800
28-09-2021,27900
29-09-2021,27900
30-09-2021,27850
01-10-2021,28000
04-10-2021,28050
05-10-2021,28250
06-10-2021,28200
07-10-2021,28200
08-10-2021,28200
12-10-2021,27900
15-10-2021,28250
19-10-2021,28000
20-10-2021,28050
21-10-2021,28250
25-10-2021,28300
26-10-2021,28250
27-10-2021,28150
29-10-2021,28250
01-11-2021,28200
03-11-2021,28200
04-11-2021,28050
05-11-2021,28350
08-11-2021,28500
09-11-2021,28350
11-11-2021,28700
16-11-2021,28900
17-11-2021,28800
18-11-2021,28850
22-11-2021,28750
23-11-2021,28350
24-11-2021,28250
29-11-2021,28650
30-11-2021,28500
01-12-2021,28400
03-12-2021,28500
08-12-2021,28400
15-12-2021,28100
16-12-2021,28200
20-12-2021,28550
22-12-2021,28600
23-12-2021,28700
29-12-2021,28700
04-01-2022,28500
07-01-2022,28500
10-01-2022,28650
12-01-2022,28700
13-01-2022,28750
14-01-2022,28650
18-01-2022,28450
21-01-2022,28700
25-01-2022,28750
27-01-2022,28550
10-02-2022,28400
21-02-2022,28850
01-03-2022,29400
03-03-2022,29700
07-03-2022,30700
31-03-2022,30400
05-04-2022,30600
28-04-2022,30700
10-05-2022,30450
11-05-2022,30200
12-05-2022,30500
17-05-2022,29950
24-05-2022,30000
25-05-2022,30150
08-06-2022,30200
13-06-2022,30650
14-06-2022,30250
15-06-2022,30200
16-06-2022,30300
23-06-2022,30750
27-06-2022,30750
29-06-2022,30250
30-06-2022,30400
05-07-2022,30550
14-07-2022,29750
18-07-2022,29700
25-07-2022,29950
26-07-2022,29950
01-08-2022,30300
02-08-2022,30350
04-08-2022,30300
09-08-2022,30000
10-08-2022,30050
15-08-2022,30100
16-08-2022,29950
22-08-2022,29700
23-08-2022,29800
25-08-2022,29850
29-08-2022,29800
30-08-2022,29900
31-08-2022,29850
14-09-2022,29600
20-09-2022,29300
21-09-2022,29300
26-09-2022,29400
03-10-2022,29850
04-10-2022,30350
11-10-2022,30050
12-10-2022,30100
01-11-2022,29550
09-11-2022,29800
16-11-2022,29950
21-11-2022,29800
23-11-2022,29800
29-11-2022,29550
06-12-2022,29450
07-12-2022,29500
14-12-2022,29650
19-12-2022,29550
21-12-2022,29800
22-12-2022,29800
27-12-2022,29600
28-12-2022,29750
29-12-2022,29700
09-01-2023,29800
11-01-2023,29800
12-01-2023,29750
19-01-2023,29850
23-01-2023,29900
24-01-2023,29950
31-01-2023,29900
02-02-2023,30200
13-02-2023,29750
16-02-2023,29800
21-02-2023,30050
22-02-2023,30100
08-03-2023,30150
09-03-2023,30150
23-03-2023,31850
27-03-2023,32050
29-03-2023,31900
03-04-2023,31850
19-04-2023,32600
27-04-2023,32250
03-05-2023,32150
08-05-2023,32450
11-05-2023,32400
17-05-2023,32250
22-05-2023,32200
23-05-2023,32150
01-06-2023,32250
07-06-2023,32300
13-06-2023,32100
22-06-2023,31900
27-06-2023,32150
05-07-2023,31900
06-07-2023,31850
17-07-2023,32050
20-07-2023,31850
26-07-2023,32050
27-07-2023,32000
07-08-2023,31850
08-08-2023,31950
16-08-2023,31950
24-08-2023,31750
29-08-2023,32000
11-09-2023,32300
12-09-2023,32350
13-09-2023,32300
14-09-2023,32300
18-09-2023,32500
19-09-2023,32600
20-09-2023,32950
21-09-2023,32950
25-09-2023,32800
26-09-2023,32900
27-09-2023,32850
28-09-2023,32600
03-10-2023,31900
04-10-2023,32000
05-10-2023,31950
09-10-2023,32450
10-10-2023,32550
11-10-2023,32250
12-10-2023,32300
16-10-2023,32950
17-10-2023,32950
18-10-2023,33250
19-10-2023,33600
24-10-2023,33900
25-10-2023,33750
26-10-2023,34100
30-10-2023,34150
31-10-2023,34000
01-11-2023,34000
02-11-2023,33850
06-11-2023,33500
07-11-2023,33300
08-11-2023,33100
09-11-2023,32800
14-11-2023,33200
15-11-2023,33050
16-11-2023,33100
20-11-2023,32950
21-11-2023,33050
22-11-2023,33300
27-11-2023,33550
28-11-2023,33350
29-11-2023,33550
30-11-2023,33750
06-12-2023,33700
07-12-2023,33800
12-12-2023,33500
13-12-2023,33550
14-12-2023,33800
19-12-2023,33550
26-12-2023,33800
27-12-2023,33750
28-12-2023,33800
