Date,Y,GOLD,BOND10THB,OIL,SET,USD_THB,XAU_USD
29-09-2014,"18,700.00","1,219.10",3.43,93.35,"1,601.38",32.28,"1,219.20"
26-09-2014,"18,750.00","1,222.10",3.43,92.47,"1,591.02",32.29,"1,222.59"
25-09-2014,"18,600.00","1,217.30",3.46,92.89,"1,595.60",32.18,"1,217.02"
24-09-2014,"18,700.00","1,223.20",3.45,91.72,"1,593.42",32.23,"1,222.81"
23-09-2014,"18,650.00","1,214.90",3.45,90.7,"1,593.16",32.25,"1,215.30"
22-09-2014,"18,550.00","1,216.40",3.48,92.22,"1,584.26",32.17,"1,216.54"
19-09-2014,"18,750.00","1,225.60",3.5,92.97,"1,590.68",32.21,"1,225.50"
18-09-2014,"18,800.00","1,223.10",3.52,93.97,"1,576.88",32.31,"1,223.20"
17-09-2014,"18,950.00","1,235.30",3.51,94.71,"1,571.90",32.17,"1,234.95"
16-09-2014,"18,950.00","1,233.20",3.51,92.81,"1,583.74",32.24,"1,233.10"
15-09-2014,"18,850.00","1,228.30",3.48,92.13,"1,577.71",32.17,"1,228.40"
12-09-2014,"18,850.00","1,240.90",3.49,93.05,"1,583.38",32.17,"1,240.59"
11-09-2014,"19,050.00","1,249.80",3.49,91.71,"1,582.21",32.14,"1,248.68"
10-09-2014,"19,150.00","1,256.20",3.5,92.79,"1,577.26",32.06,"1,256.19"
09-09-2014,"19,150.00","1,257.10",3.46,93.11,"1,586.88",32.04,"1,255.43"
08-09-2014,"19,250.00","1,269.50",3.5,93.49,"1,589.39",31.98,"1,268.75"
05-09-2014,"19,250.00","1,261.70",3.53,94.57,"1,583.47",32.07,"1,260.96"
04-09-2014,"19,350.00","1,269.80",3.51,95.07,"1,585.60",32.03,"1,268.80"
03-09-2014,"19,350.00","1,266.70",3.52,93.28,"1,574.19",32.12,"1,266.14"
01-09-2014,"19,500.00","1,288.50",3.48,95.76,"1,568.38",31.91,"1,287.05"
29-08-2014,"19,550.00","1,290.40",3.48,94.56,"1,554.90",31.93,"1,290.29"
28-08-2014,"19,450.00","1,283.70",3.49,93.75,"1,566.73",31.88,"1,282.75"
27-08-2014,"19,450.00","1,281.60",3.49,93.88,"1,564.41",31.91,"1,281.09"
26-08-2014,"19,350.00","1,277.40",3.5,93.36,"1,565.48",31.95,"1,276.55"
25-08-2014,"19,450.00","1,280.80",3.5,93.34,"1,561.40",31.93,"1,279.67"
22-08-2014,"19,400.00","1,278.20",3.51,93.89,"1,556.40",31.96,"1,276.64"
21-08-2014,"19,600.00","1,291.90",3.52,93.49,"1,550.26",32,"1,291.80"
20-08-2014,"19,600.00","1,297.20",3.47,94.7,"1,546.57",31.91,"1,295.60"
19-08-2014,"19,650.00","1,298.60",3.44,96.56,"1,550.55",31.82,"1,297.65"
18-08-2014,"19,650.00","1,304.20",3.43,97.1,"1,548.42",31.84,"1,303.91"
15-08-2014,"19,850.00","1,313.40",3.44,95.5,"1,543.42",31.82,"1,312.95"
14-08-2014,"19,850.00","1,313.40",3.43,97.3,"1,550.83",31.94,"1,312.86"
13-08-2014,"19,900.00","1,309.60",3.44,97.2,"1,530.96",32.07,"1,308.69"
08-08-2014,"20,100.00","1,314.50",3.42,97.64,"1,512.82",32.23,"1,313.50"
07-08-2014,"19,900.00","1,306.60",3.45,96.89,"1,525.06",32.16,"1,305.89"
06-08-2014,"19,700.00","1,288.90",3.55,97.62,"1,527.11",32.19,"1,288.05"
05-08-2014,"19,650.00","1,289.20",3.56,98.41,"1,522.87",32.13,"1,287.91"
04-08-2014,"19,700.00","1,295.40",3.57,97.67,"1,504.35",32.13,"1,293.98"
01-08-2014,"19,600.00","1,284.20",3.58,97.7,"1,488.50",32.17,"1,282.24"
31-07-2014,"19,650.00","1,297.00",3.55,99.47,"1,513.92",31.94,"1,294.86"
30-07-2014,"19,650.00","1,300.50",3.57,101.03,"1,521.33",31.82,"1,298.94"
29-07-2014,"19,700.00","1,303.30",3.56,101.6,"1,541.27",31.79,"1,304.59"
28-07-2014,"19,650.00","1,307.90",3.59,101.87,"1,545.52",31.81,"1,308.25"
25-07-2014,"19,550.00","1,294.20",3.58,102.04,"1,545.59",31.82,"1,294.00"
24-07-2014,"19,650.00","1,304.30",3.53,103.2,"1,545.54",31.77,"1,304.14"
23-07-2014,"19,750.00","1,308.00",3.5,101.96,"1,527.35",31.76,"1,307.70"
22-07-2014,"19,850.00","1,312.40",3.52,104.58,"1,543.56",31.88,"1,311.89"
21-07-2014,"19,950.00","1,311.30",3.59,102.97,"1,536.73",32.13,"1,311.05"
18-07-2014,"20,100.00","1,319.10",3.56,103.72,"1,532.52",32.17,"1,318.70"
17-07-2014,"19,850.00","1,300.30",3.59,101.49,"1,529.11",32.09,"1,300.24"
16-07-2014,"19,800.00","1,295.20",3.63,100.21,"1,527.13",32.12,"1,294.40"
15-07-2014,"19,950.00","1,309.10",3.67,100.93,"1,533.29",32.12,"1,306.85"
14-07-2014,"20,400.00","1,339.50",3.68,100.46,"1,524.98",32.11,"1,338.45"
10-07-2014,"20,300.00","1,325.00",3.69,101.95,"1,513.25",32.17,"1,319.34"
09-07-2014,"20,250.00","1,320.40",3.71,103.45,"1,505.60",32.36,"1,319.69"
08-07-2014,"20,250.00","1,320.80",3.74,103.39,"1,506.01",32.4,"1,319.75"
04-07-2014,"20,250.00","1,321.40",3.78,104.11,"1,498.28",32.38,"1,320.29"
03-07-2014,"20,350.00","1,328.40",3.74,104.27,"1,492.87",32.35,"1,327.70"
02-07-2014,"20,350.00","1,327.10",3.73,105.21,"1,492.05",32.35,"1,325.58"
30-06-2014,"20,250.00","1,316.80",3.71,105.69,"1,488.92",32.42,"1,315.80"
27-06-2014,"20,250.00","1,317.10",3.74,105.64,"1,480.75",32.45,"1,317.91"
26-06-2014,"20,250.00","1,318.70",3.755,106.71,"1,472.50",32.43,"1,318.65"
25-06-2014,"20,250.00","1,318.90",3.74,106.14,"1,462.55",32.43,"1,318.74"
24-06-2014,"20,250.00","1,318.10",3.76,106.02,"1,466.69",32.41,"1,318.54"
23-06-2014,"20,150.00","1,314.90",3.77,107.42,"1,471.91",32.41,"1,313.70"
20-06-2014,"20,150.00","1,320.30",3.71,106.6,"1,464.86",32.45,"1,320.20"
19-06-2014,"19,600.00","1,278.20",3.7,106.11,"1,455.89",32.41,"1,278.44"
18-06-2014,"19,600.00","1,272.10",3.74,106.6,"1,471.86",32.47,"1,271.30"
17-06-2014,"19,550.00","1,271.80",3.69,106.59,"1,475.87",32.34,"1,271.65"
16-06-2014,"19,650.00","1,276.80",3.73,106.88,"1,460.29",32.37,"1,277.06"
13-06-2014,"19,600.00","1,273.40",3.68,106.84,"1,456.60",32.43,"1,273.69"
12-06-2014,"19,450.00","1,261.10",3.68,104.47,"1,461.30",32.48,"1,261.49"
11-06-2014,"19,450.00","1,260.30",3.7,104.3,"1,470.04",32.45,"1,260.49"
10-06-2014,"19,300.00","1,252.70",3.67,104.46,"1,454.40",32.38,"1,252.15"
09-06-2014,"19,300.00","1,253.00",3.65,102.78,"1,464.71",32.47,"1,253.79"
06-06-2014,"19,400.00","1,253.70",3.655,102.44,"1,461.80",32.61,"1,253.69"
05-06-2014,"19,300.00","1,244.30",3.68,102.37,"1,454.11",32.64,"1,243.80"
04-06-2014,"19,300.00","1,244.90",3.68,102.79,"1,456.06",32.6,"1,245.24"
03-06-2014,"19,350.00","1,244.10",3.71,102.44,"1,455.33",32.83,"1,244.39"
02-06-2014,"19,450.00","1,250.50",3.73,102.92,"1,424.81",32.81,"1,250.89"
30-05-2014,"19,600.00","1,255.90",3.68,103.51,"1,412.51",32.78,"1,256.00"
29-05-2014,"19,500.00","1,258.90",3.66,103.06,"1,404.92",32.67,"1,258.79"
