Y_Date,Y
2018-06-18,19850
2018-06-19,19850
2018-06-20,19800
2018-06-21,19750
2018-06-25,19850
2018-06-26,19800
2018-06-27,19650
2018-06-28,19650
2018-07-02,19650
2018-07-03,19600
2018-07-05,19750
2018-07-09,19750
2018-07-10,19750
2018-07-11,19750
2018-07-12,19700
2018-07-16,19650
2018-07-17,19600
2018-07-18,19450
2018-07-19,19400
2018-07-23,19500
2018-07-24,19450
2018-07-25,19400
2018-07-26,19400
2018-07-31,19300
2018-08-01,19250
2018-08-02,19200
2018-08-06,19200
2018-08-07,19150
2018-08-08,19150
2018-08-09,19150
2018-08-14,18950
2018-08-15,18900
2018-08-16,18550
2018-08-20,18700
2018-08-21,18600
2018-08-22,18550
2018-08-23,18600
2018-08-27,18700
2018-08-28,18650
2018-08-29,18650
2018-08-30,18700
2018-09-04,18650
2018-09-05,18600
2018-09-06,18650
2018-09-10,18650
2018-09-11,18600
2018-09-12,18600
2018-09-13,18650
2018-09-17,18550
2018-09-18,18550
2018-09-19,18550
2018-09-20,18550
2018-09-24,18450
2018-09-25,18450
2018-09-26,18500
2018-09-27,18450
2018-10-01,18250
2018-10-02,18250
2018-10-03,18500
2018-10-04,18500
2018-10-08,18650
2018-10-09,18600
2018-10-10,18550
2018-10-11,18650
2018-10-16,18950
2018-10-17,18900
2018-10-18,18900
2018-10-22,18950
2018-10-24,19150
2018-10-25,19250
2018-10-29,19350
2018-10-30,19350
2018-10-31,19250
2018-11-01,19100
2018-11-05,19200
2018-11-06,19250
2018-11-07,19200
2018-11-08,19100
2018-11-12,19000
2018-11-13,18900
2018-11-14,18800
2018-11-15,18850
2018-11-19,19050
2018-11-20,19050
2018-11-21,19100
2018-11-26,19150
2018-11-27,19150
2018-11-28,19050
2018-11-29,19050
2018-12-03,19100
2018-12-04,19150
2018-12-06,19300
2018-12-11,19350
2018-12-12,19350
2018-12-13,19300
2018-12-17,19250
2018-12-18,19350
2018-12-19,19350
2018-12-20,19350
2018-12-26,19600
2018-12-27,19600
2019-01-02,19650
2019-01-03,19700
2019-01-07,19550
2019-01-08,19550
2019-01-09,19500
2019-01-10,19550
2019-01-14,19550
2019-01-15,19550
2019-01-16,19500
2019-01-17,19400
2019-01-22,19300
2019-01-23,19350
2019-01-24,19300
2019-01-28,19450
2019-01-29,19500
2019-01-30,19550
2019-01-31,19550
2019-02-04,19500
2019-02-05,19500
2019-02-06,19500
2019-02-07,19400
2019-02-11,19550
2019-02-12,19450
2019-02-13,19450
2019-02-14,19500
2019-02-20,19800
2019-02-21,19750
2019-02-25,19700
2019-02-26,19700
2019-02-27,19750
2019-02-28,19700
2019-03-04,19550
2019-03-05,19500
2019-03-06,19400
2019-03-07,19450
2019-03-11,19500
2019-03-12,19450
2019-03-13,19550
2019-03-14,19550
2019-03-18,19500
2019-03-19,19600
2019-03-20,19600
2019-03-21,19750
2019-03-25,19700
2019-03-26,19750
2019-03-27,19800
2019-03-28,19800
2019-04-01,19450
2019-04-02,19400
2019-04-03,19450
2019-04-04,19450
2019-04-09,19600
2019-04-10,19650
2019-04-11,19650
2019-04-17,19300
2019-04-22,19350
2019-04-23,19300
2019-04-24,19300
2019-04-25,19400
2019-04-29,19450
2019-04-30,19400
2019-05-02,19350
2019-05-07,19400
2019-05-08,19450
2019-05-09,19350
2019-05-13,19300
2019-05-14,19450
2019-05-15,19350
2019-05-16,19350
2019-05-21,19300
2019-05-22,19300
2019-05-23,19300
2019-05-28,19400
2019-05-29,19350
2019-05-30,19300
2019-06-04,19650
2019-06-05,19700
2019-06-06,19750
2019-06-10,19750
2019-06-11,19750
2019-06-12,19700
2019-06-13,19750
2019-06-17,19850
2019-06-18,19900
2019-06-19,19900
2019-06-20,20250
2019-06-24,20450
2019-06-25,20650
2019-06-26,20650
2019-06-27,20500
2019-07-01,20250
2019-07-02,20250
2019-07-03,20600
2019-07-08,20350
2019-07-09,20350
2019-07-10,20350
2019-07-11,20600
2019-07-15,20650
2019-07-17,20600
2019-07-18,20750
2019-07-22,20800
2019-07-23,20750
2019-07-24,20800
2019-07-25,20850
2019-07-30,20800
2019-07-31,20800
2019-08-01,20600
2019-08-05,21050
2019-08-06,21350
2019-08-07,21550
2019-08-08,21800
2019-08-13,22050
2019-08-14,21900
2019-08-15,22150
2019-08-19,22050
2019-08-20,21850
2019-08-21,21950
2019-08-22,21900
2019-08-26,22300
2019-08-27,22150
2019-08-28,22300
2019-08-29,22150
2019-09-03,22150
2019-09-04,22350
2019-09-05,22350
2019-09-09,21950
2019-09-10,21650
2019-09-11,21650
2019-09-12,21650
2019-09-16,21750
2019-09-17,21700
2019-09-18,21700
2019-09-19,21650
2019-09-23,21900
2019-09-24,21950
2019-09-25,22150
2019-09-26,21900
2019-09-30,21700
2019-10-01,21300
2019-10-02,21450
2019-10-03,21750
2019-10-07,21750
2019-10-08,21550
2019-10-09,21650
2019-10-10,21650
2019-10-15,21500
2019-10-16,21400
2019-10-17,21450
2019-10-21,21400
2019-10-22,21300
2019-10-24,21400
2019-10-28,21550
2019-10-29,21400
2019-10-30,21350
2019-10-31,21400
2019-11-04,21600
2019-11-05,21550
2019-11-06,21350
2019-11-07,21400
2019-11-11,21100
2019-11-12,20950
2019-11-13,20950
2019-11-14,20950
2019-11-18,21000
2019-11-19,21000
2019-11-20,21050
2019-11-21,21050
2019-11-25,20950
2019-11-26,20850
2019-11-27,20900
2019-12-02,20900
2019-12-03,20950
2019-12-04,21200
2019-12-09,21000
2019-12-11,21000
2019-12-12,21100
2019-12-16,21600
2019-12-17,21150
2019-12-18,21150
2019-12-19,21150
2019-12-23,21150
2019-12-26,21450
2019-12-30,21600
2020-01-02,21650
2020-01-03,21900
2020-01-06,22500
2020-01-07,22250
2020-01-08,22750
2020-01-09,22400
2020-01-10,22200
2020-01-13,22300
2020-01-14,22100
