Date,Y_Date,Y,XAU_USD,Set,Oil,TenbondTHB,NYSE
2020-07-09 00:00:00,11-12-2015,18250,1810.68,1367.24,41.03,1.33,12089.2
2020-07-10 00:00:00,09-12-2015,18350,1801.71,1357.99,39.83,1.29,11935.3
2020-07-13 00:00:00,08-12-2015,18200,1798.69,1361.75,40.57,1.29,12159.8
2020-07-14 00:00:00,04-12-2015,18050,1802.77,1332.87,39.84,1.3,11989.4
2020-07-15 00:00:00,03-12-2015,17950,1808.14,1351.5,40.79,1.3,12377.6
2020-07-16 00:00:00,02-12-2015,18150,1811.72,1354.23,41.19,1.26,12310.2
2020-07-17 00:00:00,01-12-2015,18200,1797.3,1353.27,40.9,1.27,12395.8
2020-07-20 00:00:00,30-11-2015,18000,1809.28,1358.62,40.77,1.27,12413.1
2020-07-21 00:00:00,26-11-2015,18200,1815.53,1366.83,40.8,1.25,12492.1
2020-07-22 00:00:00,25-11-2015,18300,1841.89,1380.97,41.68,1.25,12508.7
2020-07-23 00:00:00,24-11-2015,18250,1871.97,1356.97,42.1,1.23,12567.2
2020-07-24 00:00:00,23-11-2015,18250,1886.83,1348.81,41.23,1.24,12488.7
2020-07-29 00:00:00,20-11-2015,18400,1959.71,1346.6,41.29,1.25,12533.5
2020-07-30 00:00:00,19-11-2015,18400,1970.89,1345.09,41.59,1.25,12491.5
2020-07-31 00:00:00,18-11-2015,18300,1960.96,1314.99,40.65,1.23,12509.3
2020-08-03 00:00:00,17-11-2015,18500,1980.43,1324.46,40.7,1.22,12513.2
2020-08-04 00:00:00,16-11-2015,18600,1976.45,1330.6,41.08,1.225,12548.9
2020-08-05 00:00:00,13-11-2015,18450,2018.98,1335.52,41.8,1.2,12713.7
2020-08-06 00:00:00,12-11-2015,18500,2040.03,1336.13,42.42,1.225,12708.5
2020-08-07 00:00:00,11-11-2015,18600,2064.52,1331.92,42.19,1.225,12655.7
2020-08-10 00:00:00,10-11-2015,18650,2033.71,1327.16,41.63,1.26,12797.8
2020-08-11 00:00:00,09-11-2015,18600,2027.11,1334.1,42.21,1.31,12996.4
2020-08-13 00:00:00,06-11-2015,18750,1920.87,1349.08,42.88,1.34,12914.7
2020-08-14 00:00:00,05-11-2015,18750,1953.98,1345.56,42.62,1.34,12864.7
2020-08-17 00:00:00,04-11-2015,18900,1946.22,1329.82,42.45,1.31,12942.3
2020-08-18 00:00:00,03-11-2015,19150,1985.47,1321.38,43.05,1.3,12967.9
2020-08-19 00:00:00,02-11-2015,19250,2001.22,1331.54,42.81,1.32,12931.1
2020-08-20 00:00:00,30-10-2015,19400,1929.28,1296.37,42.95,1.34,12751.3
2020-08-21 00:00:00,29-10-2015,19650,1946.96,1305.82,43.01,1.33,12782.1
2020-08-24 00:00:00,28-10-2015,19650,1938.63,1305.22,42.72,1.325,12905
2020-08-25 00:00:00,27-10-2015,19600,1932.66,1324.81,42.71,1.35,13029.9
2020-08-26 00:00:00,26-10-2015,19650,1928.66,1317.74,43.74,1.4,13006.2
2020-08-27 00:00:00,22-10-2015,19650,1953.35,1322.48,43.78,1.415,13066.1
2020-08-28 00:00:00,21-10-2015,19750,1929.44,1335.3,43.27,1.49,13115.4
2020-08-31 00:00:00,20-10-2015,19650,1965.39,1328.7,43.3,1.45,13134.4
2020-09-01 00:00:00,19-10-2015,19650,1967.58,1312.75,43.12,1.45,13032
2020-09-02 00:00:00,16-10-2015,19700,1969.71,1304.7,43.35,1.45,13132.7
2020-09-03 00:00:00,15-10-2015,19700,1943,1320.63,41.96,1.43,13253.8
2020-09-08 00:00:00,14-10-2015,19800,1929.14,1305.64,39.86,1.445,12777.5
2020-09-09 00:00:00,13-10-2015,19450,1932.26,1279.24,37.18,1.43,12806.2
2020-09-10 00:00:00,12-10-2015,19500,1946.06,1295.01,38.16,1.44,12924.5
2020-09-11 00:00:00,09-10-2015,19350,1955.2,1290.16,37.34,1.39,12780
2020-09-14 00:00:00,08-10-2015,19500,1941.05,1285.16,37.6,1.33,12868.3
2020-09-15 00:00:00,07-10-2015,19700,1957.31,1276.93,37.6,1.31,13011
2020-09-16 00:00:00,06-10-2015,19550,1956.19,1287.01,38.65,1.32,13013.5
2020-09-17 00:00:00,05-10-2015,19600,1959.99,1289.6,40.41,1.335,12866.2
2020-09-18 00:00:00,02-10-2015,19300,1943.87,1287.74,41.2,1.36,12937.6
2020-09-21 00:00:00,01-10-2015,19250,1949.55,1293.77,41.19,1.32,12617.5
2020-09-22 00:00:00,30-09-2015,19400,1912.8,1271.36,39.84,1.32,12575.2
2020-09-23 00:00:00,29-09-2015,19550,1900.2,1271.19,40.03,1.36,12630.5
2020-09-24 00:00:00,28-09-2015,19650,1863.42,1255.79,39.87,1.34,12314.6
2020-09-25 00:00:00,25-09-2015,19750,1868.61,1251.67,40.35,1.355,12293.9
2020-09-28 00:00:00,24-09-2015,19450,1859,1251.23,40.24,1.34,12485.4
2020-09-29 00:00:00,23-09-2015,19200,1881.4,1266.77,40.84,1.35,12677.5
2020-09-30 00:00:00,22-09-2015,19300,1897.81,1259.08,39.43,1.35,12602.6
2020-10-01 00:00:00,21-09-2015,19250,1885.8,1244.23,40.15,1.35,12701.9
2020-10-02 00:00:00,18-09-2015,19150,1905.65,1245.11,38.92,1.355,12726.8
2020-10-05 00:00:00,17-09-2015,19050,1902.24,1245.79,37.34,1.37,12749.8
2020-10-06 00:00:00,16-09-2015,18850,1913.28,1251.89,39.62,1.38,12949.6
2020-10-07 00:00:00,15-09-2015,18900,1878.84,1248.25,40.12,1.375,12837.9
2020-10-08 00:00:00,14-09-2015,18950,1887.4,1269.85,40.23,1.365,13042.3
2020-10-09 00:00:00,11-09-2015,19000,1894.19,1279.79,41.6,1.365,13190.6
2020-10-12 00:00:00,10-09-2015,19000,1930.5,1269.5,40.72,1.375,13252.6
2020-10-14 00:00:00,09-09-2015,19150,1891.9,1269.49,40.49,1.365,13212
2020-10-15 00:00:00,07-09-2015,19150,1900.31,1255.05,41.43,1.365,13143.2
2020-10-16 00:00:00,04-09-2015,19100,1907.95,1245.4,41.16,1.375,13137.2
2020-10-19 00:00:00,03-09-2015,19250,1899.94,1221.88,40.92,1.38,13169.3
2020-10-20 00:00:00,02-09-2015,19300,1904.24,1205.33,40.93,1.385,13018.5
2020-10-21 00:00:00,01-09-2015,19300,1908.65,1217.1,41.45,1.395,13092.2
2020-10-22 00:00:00,31-08-2015,19250,1924.34,1214.63,40.31,1.37,13040.1
2020-10-26 00:00:00,28-08-2015,19100,1902.34,1212.49,39.98,1.38,13199.9
2020-10-27 00:00:00,27-08-2015,19050,1902.19,1201.45,38.95,1.36,12936.4
2020-10-28 00:00:00,26-08-2015,19200,1908.05,1207.42,39.3,1.36,12817.9
2020-10-29 00:00:00,25-08-2015,19500,1876.94,1200.43,37.76,1.37,12415.4
2020-10-30 00:00:00,24-08-2015,19650,1868.24,1204.05,36.41,1.375,12502.3
2020-11-02 00:00:00,21-08-2015,19600,1878.59,1196.64,35.5,1.375,12429.3
2020-11-03 00:00:00,20-08-2015,19100,1895.8,1210.06,37.37,1.37,12662.2
2020-11-04 00:00:00,19-08-2015,18850,1908.59,1223.67,38.46,1.4,12877.5
2020-11-05 00:00:00,18-08-2015,18800,1903.65,1234.61,39.42,1.36,12979
2020-11-06 00:00:00,17-08-2015,18650,1949.24,1265.84,38.82,1.335,13199.1
2020-11-09 00:00:00,14-08-2015,18600,1954.65,1281.41,37.64,1.34,13218.7
2020-11-10 00:00:00,13-08-2015,18700,1862.15,1330.14,40.19,1.37,13611.6
2020-11-11 00:00:00,11-08-2015,18400,1877.34,1353.65,42.08,1.38,13708
2020-11-12 00:00:00,10-08-2015,18200,1865.3,1340.43,41.72,1.38,13724.8
2020-11-13 00:00:00,07-08-2015,18150,1876.44,1330.49,41.21,1.36,13551.5
2020-11-16 00:00:00,06-08-2015,18100,1888.74,1360.94,40.44,1.37,13761.3
2020-11-17 00:00:00,05-08-2015,18100,1889.15,1356.41,41.65,1.365,13982.2
2020-11-18 00:00:00,04-08-2015,18100,1878.6,1345.76,41.55,1.35,13949.1
2020-11-19 00:00:00,03-08-2015,18200,1871.44,1363.58,41.87,1.355,13808.6
2020-11-20 00:00:00,31-07-2015,18100,1867.59,1369.96,41.88,1.355,13863.2
2020-11-23 00:00:00,29-07-2015,18150,1869.84,1397.53,42.64,1.35,13827
2020-11-24 00:00:00,28-07-2015,18100,1836.65,1429.44,43.04,1.345,13998.2
2020-11-25 00:00:00,27-07-2015,18150,1807.69,1416.84,45.05,1.36,14249.5
2020-11-27 00:00:00,24-07-2015,17900,1811.09,1431.26,46.12,1.355,14191.6
2020-11-30 00:00:00,23-07-2015,18100,1789.05,1429.99,45.57,1.35,14198.5
2020-12-01 00:00:00,22-07-2015,18050,1777.4,1418.06,45.25,1.345,14006.5
2020-12-02 00:00:00,21-07-2015,18100,1815.19,1416.58,44.54,1.36,14146.6
2020-12-03 00:00:00,20-07-2015,18100,1831.34,1424.16,45.14,1.355,14188.2
2020-12-04 00:00:00,17-07-2015,18600,1841.05,1439.82,45.76,1.315,14217.2
2020-12-08 00:00:00,16-07-2015,18600,1863.55,1448.08,45.82,1.29,14355
2020-12-09 00:00:00,15-07-2015,18650,1871.19,1490.77,45.75,1.265,14402.2
2020-12-14 00:00:00,14-07-2015,18650,1839.3,1491.87,46.92,1.28,14355.3
2020-12-15 00:00:00,13-07-2015,18750,1827.8,1468.22,47.18,1.255,14214.9
2020-12-16 00:00:00,10-07-2015,18700,1853.94,1487.28,47.77,1.235,14402.3
2020-12-17 00:00:00,09-07-2015,18650,1864.26,1487.7,48.07,1.265,14408.9
2020-12-18 00:00:00,08-07-2015,18650,1885.8,1485.27,48.57,1.225,14516.7
2020-12-21 00:00:00,07-07-2015,18750,1883.2,1429.5,49.26,1.22,14467.8
2020-12-22 00:00:00,03-07-2015,18700,1876.65,1405.42,48,1.205,14378.9
2020-12-23 00:00:00,02-07-2015,18750,1859.99,1422.59,46.93,1.17,14321.3
2020-12-24 00:00:00,30-06-2015,18850,1872.74,1420.6,48.2,1.18,14398.6
2020-12-28 00:00:00,29-06-2015,18950,1885.93,1505.15,48.39,1.19,14382.5
2020-12-29 00:00:00,26-06-2015,18850,1872.24,1452.39,47.87,1.19,14405.8
2020-12-30 00:00:00,25-06-2015,18850,1878.34,1467.74,48.26,1.165,14397.9
2021-01-04 00:00:00,24-06-2015,18850,1906.05,1428.8,48.49,1.17,14524.8
2021-01-05 00:00:00,23-06-2015,18950,1942.65,1467.89,47.54,1.11,14376.7
2021-01-06 00:00:00,22-06-2015,19100,1950.3,1506.56,49.93,1.16,14536.5
2021-01-07 00:00:00,19-06-2015,19150,1919.4,1510.64,50.55,1.2,14788.8
2021-01-08 00:00:00,18-06-2015,18900,1912.9,1528.12,50.9,1.23,14928.8
2021-01-11 00:00:00,17-06-2015,18850,1849.34,1539.79,52.55,1.21,14966.8
2021-01-12 00:00:00,16-06-2015,18900,1845.34,1536.75,52.19,1.23,14938
2021-01-13 00:00:00,15-06-2015,18900,1856.19,1548.3,53.34,1.25,15010.3
2021-01-14 00:00:00,12-06-2015,18900,1843.94,1545.35,52.89,1.23,14983.6
2021-01-15 00:00:00,11-06-2015,18900,1846.8,1537.03,53.77,1.29,15044.4
2021-01-19 00:00:00,10-06-2015,18850,1838.09,1519.37,52,1.25,14894.2
2021-01-20 00:00:00,09-06-2015,18800,1840.05,1524.91,53.06,1.24,14987.3
2021-01-21 00:00:00,08-06-2015,18850,1871.07,1525.63,52.81,1.22,15097.3
2021-01-22 00:00:00,05-06-2015,18850,1870.09,1508.92,53.01,1.22,15019
2021-01-25 00:00:00,04-06-2015,18900,1855.75,1498.36,52.08,1.205,14951.8
2021-01-26 00:00:00,03-06-2015,19100,1855.55,1497.03,52.81,1.21,14935.3
2021-01-27 00:00:00,02-06-2015,19000,1850.65,1510.68,52.67,1.215,14867.4
2021-01-28 00:00:00,29-05-2015,19000,1844.34,1482.5,52.54,1.205,14487.7
2021-01-29 00:00:00,28-05-2015,19050,1840.9,1478.76,52.03,1.205,14669.5
2021-02-01 00:00:00,27-05-2015,19050,1863.05,1465.76,51.9,1.23,14397.2
2021-02-02 00:00:00,25-05-2015,19150,1860.84,1491.02,53.35,1.235,14596.2
2021-02-03 00:00:00,22-05-2015,19150,1837.49,1498.5,54.96,1.255,14768.6
2021-02-04 00:00:00,21-05-2015,19250,1834.34,1486.5,55.8,1.255,14839.1
2021-02-05 00:00:00,20-05-2015,19250,1792.49,1491.07,56.32,1.24,14975.4
2021-02-08 00:00:00,19-05-2015,19350,1815.44,1508.45,56.95,1.27,15069.6
2021-02-09 00:00:00,18-05-2015,19400,1830.59,1524.58,57.99,1.315,15226.6
2021-02-10 00:00:00,15-05-2015,19350,1837.55,1526.34,58.33,1.3,15244.4
2021-02-11 00:00:00,14-05-2015,19250,1842.65,1520.68,58.26,1.31,15273.9
2021-02-16 00:00:00,13-05-2015,19000,1819.34,1528.43,59.83,1.38,15370.2
2021-02-17 00:00:00,12-05-2015,18950,1794.65,1519.74,60.28,1.39,15423
2021-02-18 00:00:00,11-05-2015,18900,1776.69,1519.79,61.71,1.39,15402.6
2021-02-19 00:00:00,08-05-2015,18800,1776.19,1504.98,60.18,1.43,15290.6
2021-02-22 00:00:00,07-05-2015,18750,1782.24,1504.65,58.93,1.51,15362.7
2021-02-23 00:00:00,06-05-2015,18850,1809.09,1487.53,61.9,1.51,15340.5
2021-02-24 00:00:00,30-04-2015,18750,1805.34,1503.56,61.07,1.545,15359.1
2021-02-25 00:00:00,29-04-2015,18700,1804.8,1508.82,63.22,1.61,15539.4
2021-03-01 00:00:00,28-04-2015,18550,1733.4,1493.55,61.42,1.65,15010.5
2021-03-02 00:00:00,27-04-2015,18300,1724.1,1503.91,60.04,1.655,15327.8
2021-03-03 00:00:00,24-04-2015,18350,1738.59,1510.27,59.4,1.68,15277
2021-03-04 00:00:00,23-04-2015,18250,1711.84,1535.76,60.93,1.78,15199.2
2021-03-05 00:00:00,22-04-2015,18450,1698.59,1531.05,63.94,1.78,14959.4
2021-03-08 00:00:00,21-04-2015,18400,1702.8,1559.17,66.5,1.79,15251.8
2021-03-09 00:00:00,20-04-2015,18500,1682.55,1553,64.6,1.91,15288.4
2021-03-10 00:00:00,17-04-2015,18450,1715.94,1553.27,63.81,1.78,15375.6
2021-03-11 00:00:00,16-04-2015,18550,1726.55,1582.69,64.62,1.76,15521.8
2021-03-12 00:00:00,10-04-2015,18450,1721.59,1579.71,65.95,1.69,15648
2021-03-15 00:00:00,09-04-2015,18500,1727.74,1573.11,65.56,1.83,15715.2
2021-03-16 00:00:00,08-04-2015,18650,1730.57,1569.01,65.34,1.79,15775.5
2021-03-17 00:00:00,07-04-2015,18700,1730.61,1562.92,64.87,1.81,15669.3
2021-03-18 00:00:00,02-04-2015,18500,1745.09,1579.72,64.44,1.81,15731.1
2021-03-19 00:00:00,01-04-2015,18350,1735.9,1562.3,59.65,1.83,15589.1
2021-03-22 00:00:00,31-03-2015,18350,1745.74,1563.56,61.6,1.8,15562.3
2021-03-23 00:00:00,30-03-2015,18500,1739.05,1572.7,61.18,1.76,15551.6
2021-03-24 00:00:00,27-03-2015,18550,1727.8,1557.5,57.42,1.68,15346.5
2021-03-25 00:00:00,26-03-2015,18500,1735.65,1576.27,60.8,1.72,15276.6
2021-03-26 00:00:00,25-03-2015,18350,1727.3,1577.47,58.44,1.72,15410.4
2021-03-29 00:00:00,24-03-2015,18300,1732.15,1582.73,60.94,1.75,15682.5
2021-03-30 00:00:00,23-03-2015,18300,1712.55,1589.68,61.92,1.75,15611.9
2021-03-31 00:00:00,20-03-2015,18200,1685.59,1592.26,60.4,1.78,15626.1
2021-04-01 00:00:00,19-03-2015,18200,1708.09,1594.01,59.48,1.79,15601.7
2021-04-05 00:00:00,18-03-2015,18000,1728.74,1599.33,61.48,1.79,15752.2
2021-04-07 00:00:00,17-03-2015,18050,1742.96,1566.11,59.28,1.765,15878
2021-04-08 00:00:00,16-03-2015,18100,1737.84,1554.64,59.56,1.76,15838.9
2021-04-09 00:00:00,13-03-2015,18050,1756.54,1562.2,59.78,1.71,15886.6
2021-04-12 00:00:00,12-03-2015,18000,1743.8,1561.53,59.43,1.76,15956.4
2021-04-16 00:00:00,11-03-2015,18050,1763.84,1543.59,63.35,1.72,16116.9
2021-04-19 00:00:00,10-03-2015,18100,1779.5,1555.01,63.01,1.74,16186.3
2021-04-20 00:00:00,09-03-2015,18100,1770.3,1574.38,63.53,1.73,16107.6
2021-04-21 00:00:00,06-03-2015,18450,1778.64,1576.19,62.33,1.74,15944.6
2021-04-22 00:00:00,05-03-2015,18500,1794.15,1585.91,61.05,1.72,16121.6
2021-04-23 00:00:00,03-03-2015,18400,1784.33,1563.46,61.56,1.73,16030.6
2021-04-26 00:00:00,02-03-2015,18750,1776.34,1552.05,62.03,1.68,16206
2021-04-27 00:00:00,27-02-2015,18600,1780.42,1564.06,61.8,1.66,16241.2
2021-04-28 00:00:00,26-02-2015,18650,1776.8,1565.7,62.92,1.72,16273.3
2021-04-29 00:00:00,25-02-2015,18650,1780.9,1584.55,63.59,1.71,16322.1
2021-04-30 00:00:00,24-02-2015,18600,1772.9,1591.12,64.76,1.7,16376
2021-05-05 00:00:00,23-02-2015,18600,1778.91,1581.86,66.2,1.65,16289.3
2021-05-06 00:00:00,20-02-2015,18700,1787.09,1553.27,65.26,1.65,16348.4
2021-05-07 00:00:00,19-02-2015,18800,1815.48,1582.25,64.86,1.65,16459.6
2021-05-10 00:00:00,18-02-2015,18700,1833.24,1596.61,65.25,1.68,16590.4
2021-05-11 00:00:00,16-02-2015,19050,1834.58,1579.25,64.94,1.69,16516.8
2021-05-12 00:00:00,13-02-2015,19000,1837.4,1576.66,65.44,1.695,16355.6
2021-05-13 00:00:00,12-02-2015,18950,1815.9,1554.1,65.78,1.69,16043
2021-05-14 00:00:00,11-02-2015,19150,1826.49,1555.72,63.84,1.7,16181.6
2021-05-17 00:00:00,10-02-2015,19200,1843.84,1542.23,65.44,1.67,16415.4
2021-05-18 00:00:00,09-02-2015,19200,1866.59,1559.93,66.31,1.67,16423
2021-05-19 00:00:00,06-02-2015,19550,1869.59,1561.97,65.3,1.69,16337.7
2021-05-20 00:00:00,05-02-2015,19650,1869.74,1565.39,63.35,1.74,16233.3
2021-05-21 00:00:00,04-02-2015,19500,1876.84,1559.82,61.73,1.76,16350.5
2021-05-24 00:00:00,03-02-2015,19650,1882.34,1555.23,63.61,1.75,16375
2021-05-25 00:00:00,02-02-2015,19850,1880.69,1562.89,65.76,1.735,16464.7
2021-05-27 00:00:00,30-01-2015,19500,1896.49,1570.5,65.93,1.72,16452
2021-05-28 00:00:00,29-01-2015,19700,1897.05,1590.44,66.68,1.74,16532
2021-06-01 00:00:00,28-01-2015,19850,1907.53,1602.65,66.45,1.77,16555.7
2021-06-02 00:00:00,27-01-2015,19650,1900.05,1624.83,67.8,1.77,16643.3
2021-06-04 00:00:00,26-01-2015,19900,1871.32,1613.72,68.71,1.78,16632.3
2021-06-07 00:00:00,23-01-2015,19950,1888.49,1618.74,69.25,1.75,16708.7
2021-06-08 00:00:00,22-01-2015,19850,1898.99,1614.85,69.08,1.74,16685.1
2021-06-09 00:00:00,21-01-2015,19950,1893.49,1618.06,69.81,1.71,16685.5
2021-06-10 00:00:00,19-01-2015,19600,1888.57,1631.92,69.61,1.67,16620
2021-06-11 00:00:00,16-01-2015,19400,1898.42,1632.04,69.91,1.67,16651.4
2021-06-14 00:00:00,15-01-2015,19000,1874.59,1641.68,70.36,1.68,16694.9
2021-06-15 00:00:00,14-01-2015,19050,1866.26,1634.45,70.91,1.665,16662.4
2021-06-16 00:00:00,13-01-2015,19100,1858.96,1622.78,72.13,1.68,16655.8
2021-06-17 00:00:00,12-01-2015,18950,1812.18,1621.38,71.48,1.7,16542.8
2021-06-18 00:00:00,09-01-2015,18750,1772.73,1619.88,70.8,1.68,16411.7
2021-06-21 00:00:00,08-01-2015,18800,1764.44,1596.96,71.15,1.63,16144
2021-06-22 00:00:00,07-01-2015,18850,1783.23,1610.85,73.04,1.65,16412
2021-06-23 00:00:00,06-01-2015,18700,1778.8,1605.31,72.1,1.665,16449
2021-06-24 00:00:00,05-01-2015,18550,1779.01,1587.73,72.56,1.62,16437.6
2021-06-25 00:00:00,30-12-2014,18550,1775.46,1592.02,72.65,1.635,16558.6
2021-06-28 00:00:00,29-12-2014,18650,1781.24,1572.18,73.27,1.62,16658.8
2021-06-29 00:00:00,26-12-2014,18450,1778.44,1580.89,72.04,1.62,16573.7
2021-06-30 00:00:00,24-12-2014,18400,1761.35,1597.26,72.77,1.62,16547.6
2021-07-01 00:00:00,23-12-2014,18400,1770.06,1591.04,72.78,1.62,16555.3
2021-07-02 00:00:00,22-12-2014,18650,1776.83,1591.37,74.07,1.62,16641
2021-07-06 00:00:00,19-12-2014,18700,1791.88,1585.96,74.43,1.62,16674.8
2021-07-07 00:00:00,18-12-2014,18650,1796.96,1585.04,73,1.62,16542.8
2021-07-08 00:00:00,17-12-2014,18750,1803.67,1563.96,71.55,1.62,16559.3
2021-07-09 00:00:00,16-12-2014,18750,1802.89,1537.97,72.51,1.62,16359.7
2021-07-12 00:00:00,15-12-2014,18950,1807.94,1558.63,73.92,1.62,16633.3
2021-07-13 00:00:00,12-12-2014,19050,1806.17,1557.26,73.51,1.62,16673.1
2021-07-14 00:00:00,11-12-2014,19100,1807.72,1570.12,74.58,1.475,16575.8
2021-07-15 00:00:00,09-12-2014,18800,1827.35,1575.05,72.43,1.67,16543.8
2021-07-16 00:00:00,08-12-2014,18700,1829.45,1569.23,71.21,1.66,16499.1
2021-07-19 00:00:00,04-12-2014,18800,1811.65,1557.81,71.09,1.69,16364.7
2021-07-20 00:00:00,03-12-2014,18700,1812.61,1551.26,66.61,1.69,16052.7
2021-07-21 00:00:00,02-12-2014,18750,1810.32,1543.17,65.86,1.61,16321.9
2021-07-22 00:00:00,01-12-2014,18000,1803.58,1549.85,69.5,1.63,16503.5
2021-07-23 00:00:00,27-11-2014,18500,1806.95,1550.86,70.97,1.63,16455.9
2021-07-27 00:00:00,26-11-2014,18550,1797.53,1547.4,71.61,1.61,16565.3
2021-07-29 00:00:00,25-11-2014,18550,1807.15,1541.8,71.8,1.605,16573.6
2021-07-30 00:00:00,24-11-2014,18550,1828.21,1536.91,72.75,1.585,16697.1
2021-08-02 00:00:00,21-11-2014,18450,1814.34,1523.42,73.11,1.59,16602.3
2021-08-03 00:00:00,20-11-2014,18300,1813.64,1525.24,70.86,1.575,16576.2
2021-08-04 00:00:00,19-11-2014,18450,1810.6,1542.11,69.88,1.56,16713.5
2021-08-05 00:00:00,18-11-2014,18300,1811.69,1544.83,67.64,1.5,16594.5
2021-08-06 00:00:00,17-11-2014,18350,1804.28,1530.43,68.77,1.51,16695.5
2021-08-09 00:00:00,14-11-2014,18000,1763.34,1528.16,67.62,1.58,16748.1
2021-08-10 00:00:00,13-11-2014,18000,1729.74,1544.31,66.62,1.565,16727
2021-08-11 00:00:00,12-11-2014,18050,1729.01,1549.41,68.28,1.565,16792.8
2021-08-13 00:00:00,11-11-2014,17900,1752.72,1530.68,68.75,1.56,16871.1
2021-08-16 00:00:00,10-11-2014,18150,1778.44,1527.08,67.63,1.56,16868.1
2021-08-17 00:00:00,07-11-2014,17750,1787.51,1536.94,67.17,1.56,16836.7
2021-08-18 00:00:00,06-11-2014,17750,1786.21,1546.71,66.34,1.55,16707.1
2021-08-19 00:00:00,05-11-2014,18000,1788.05,1546.7,64.45,1.55,16550.3
2021-08-20 00:00:00,04-11-2014,18000,1780.44,1549.92,63.65,1.54,16429.1
2021-08-23 00:00:00,03-11-2014,18000,1780.55,1566.1,61.75,1.56,16516.7
2021-08-24 00:00:00,31-10-2014,18400,1805.61,1590.12,65.24,1.585,16648.5
2021-08-25 00:00:00,30-10-2014,18650,1802.86,1591.29,67.33,1.61,16741.2
2021-08-26 00:00:00,29-10-2014,18850,1791.09,1601.99,67.78,1.635,16812.8
2021-08-27 00:00:00,28-10-2014,18850,1792.6,1602.16,67.47,1.62,16694.3
2021-08-30 00:00:00,27-10-2014,18800,1817.55,1621.68,68.94,1.595,16844.8
2021-08-31 00:00:00,24-10-2014,18850,1810.26,1632.65,68.89,1.58,16819.6
2021-09-01 00:00:00,22-10-2014,19000,1813.57,1643.01,68.31,1.61,16806.4
2021-09-03 00:00:00,21-10-2014,18950,1809.98,1654,69.51,1.65,16926.7
2021-09-07 00:00:00,20-10-2014,18900,1823.27,1653.67,68.9,1.69,16909.7
2021-09-08 00:00:00,17-10-2014,18950,1794.41,1632.18,68.13,1.73,16801.2
2021-09-09 00:00:00,16-10-2014,19000,1789.19,1637.65,69.11,1.705,16731
2021-09-10 00:00:00,15-10-2014,18850,1794.61,1633.1,67.73,1.68,16663.1
2021-09-13 00:00:00,14-10-2014,18850,1788.55,1634.43,69.35,1.695,16563.5
2021-09-14 00:00:00,13-10-2014,18850,1793.77,1639.9,70.38,1.695,16635.4
2021-09-15 00:00:00,10-10-2014,18700,1804.53,1624.17,70.47,1.66,16497.2
2021-09-16 00:00:00,09-10-2014,18750,1794.34,1633.28,72.42,1.66,16626.9
2021-09-17 00:00:00,08-10-2014,18700,1753.67,1632.18,72.33,1.84,16576.8
2021-09-20 00:00:00,07-10-2014,18550,1754.3,1617.44,71.81,1.83,16460.3
2021-09-21 00:00:00,06-10-2014,18300,1764.19,1604.64,70.43,1.79,16168.2
2021-09-22 00:00:00,03-10-2014,18600,1774.51,1614.74,70.48,1.81,16184.5
2021-09-23 00:00:00,02-10-2014,18600,1768.4,1632.92,71.6,1.8,16352.2
2021-09-27 00:00:00,01-10-2014,18500,1751.24,1637.3,73.83,1.83,16539.2
2021-09-28 00:00:00,30-09-2014,18700,1750.45,1623.88,75.05,1.855,16599.8
2021-09-29 00:00:00,29-09-2014,18700,1733.97,1605.19,73.95,1.83,16328.8
2021-09-30 00:00:00,26-09-2014,18750,1726.4,1616.99,74.47,1.88,16344.9
2021-10-01 00:00:00,25-09-2014,18600,1756.91,1600.59,74.74,1.89,16144.9
2021-10-04 00:00:00,24-09-2014,18700,1762.15,1611.69,75.63,1.9,16323.7
2021-10-05 00:00:00,23-09-2014,18650,1769.75,1612.5,77.29,1.895,16198.6
2021-10-06 00:00:00,22-09-2014,18550,1760.45,1626.65,78.58,1.92,16327.1
2021-10-07 00:00:00,19-09-2014,18750,1762.74,1627.15,76.63,1.91,16338.5
2021-10-08 00:00:00,18-09-2014,18800,1755.89,1641.92,78.47,1.97,16511.8
2021-10-12 00:00:00,17-09-2014,18950,1754.12,1644.56,79.89,2,16430.1
2021-10-15 00:00:00,16-09-2014,18950,1795.81,1646.35,80.93,1.99,16744.3
2021-10-19 00:00:00,15-09-2014,18850,1764.99,1648.48,81.58,2.03,16862
2021-10-20 00:00:00,12-09-2014,18850,1769.28,1633.88,82.46,2.09,16988.2
2021-10-21 00:00:00,11-09-2014,19050,1782.1,1644.39,82.45,2.06,17099.2
2021-10-25 00:00:00,10-09-2014,19150,1794,1645,82.64,1.98,17122.2
2021-10-26 00:00:00,09-09-2014,19150,1807.9,1635.61,82.61,1.99,17169.1
2021-10-27 00:00:00,08-09-2014,19250,1793.04,1632.44,83.11,1.99,17145.2
2021-10-29 00:00:00,05-09-2014,19250,1799.03,1626.27,81.71,1.99,17077
2021-11-01 00:00:00,04-09-2014,19350,1783.24,1627.59,81.58,2.04,17016.4
2021-11-03 00:00:00,03-09-2014,19350,1787.71,1620.52,81.7,1.94,17115.2
2021-11-04 00:00:00,01-09-2014,19500,1769.98,1613.45,78.93,1.98,17209.8
2021-11-05 00:00:00,29-08-2014,19550,1792.14,1627.45,78.32,1.945,17168.9
